producer_id,producer_code,producer_name,commission_rate,producer_type,state_code,producer_status,created_date
1591,PRD001591,Blue Consulting,13.69,AGENT,TN,SUSPENDED,2021-07-11
1592,PRD001592,Golden Consulting,13.07,INDIVIDUAL,KA,TERMINATED,2021-07-12
1593,PRD001593,Future Consulting,5.63,AGENCY,MH,ACTIVE,2021-07-13
1594,PRD001594,Vertex Consulting,10.44,BROKER,AP,INACTIVE,2021-07-14
1595,PRD001595,Summit Consulting,9.39,AGENT,TS,SUSPENDED,2021-07-15
1596,PRD001596,Shield Consulting,4.06,INDIVIDUAL,KL,TERMINATED,2021-07-16
1597,PRD001597,Crystal Consulting,6.29,AGENCY,DL,ACTIVE,2021-07-17
1598,PRD001598,Infinity Consulting,9.17,BROKER,GJ,INACTIVE,2021-07-18
1599,PRD001599,Vision Consulting,8.78,AGENT,RJ,SUSPENDED,2021-07-19
1600,PRD001600,First Consulting,4.61,INDIVIDUAL,WB,TERMINATED,2021-07-20
1601,PRD001601,Prime Insurance,14.27,AGENCY,TN,ACTIVE,2021-07-21
1602,PRD001602,Secure Insurance,4.43,BROKER,KA,INACTIVE,2021-07-22
1603,PRD001603,Elite Insurance,10.73,AGENT,MH,SUSPENDED,2021-07-23
1604,PRD001604,Trusted Insurance,11.51,INDIVIDUAL,AP,TERMINATED,2021-07-24
1605,PRD001605,Global Insurance,10.06,AGENCY,TS,ACTIVE,2021-07-25
1606,PRD001606,Royal Insurance,13.03,BROKER,KL,INACTIVE,2021-07-26
1607,PRD001607,United Insurance,9.55,AGENT,DL,SUSPENDED,2021-07-27
1608,PRD001608,Pioneer Insurance,12.82,INDIVIDUAL,GJ,TERMINATED,2021-07-28
1609,PRD001609,Smart Insurance,2.85,AGENCY,RJ,ACTIVE,2021-07-29
1610,PRD001610,Apex Insurance,3.07,BROKER,WB,INACTIVE,2021-07-30
1611,PRD001611,Blue Insurance,10.52,AGENT,TN,SUSPENDED,2021-07-31
1612,PRD001612,Golden Insurance,9.71,INDIVIDUAL,KA,TERMINATED,2021-08-01
1613,PRD001613,Future Insurance,10.64,AGENCY,MH,ACTIVE,2021-08-02
1614,PRD001614,Vertex Insurance,12.09,BROKER,AP,INACTIVE,2021-08-03
1615,PRD001615,Summit Insurance,7.71,AGENT,TS,SUSPENDED,2021-08-04
1616,PRD001616,Shield Insurance,10.49,INDIVIDUAL,KL,TERMINATED,2021-08-05
1617,PRD001617,Crystal Insurance,8.73,AGENCY,DL,ACTIVE,2021-08-06
1618,PRD001618,Infinity Insurance,10.34,BROKER,GJ,INACTIVE,2021-08-07
1619,PRD001619,Vision Insurance,6.12,AGENT,RJ,SUSPENDED,2021-08-08
1620,PRD001620,First Insurance,14.46,INDIVIDUAL,WB,TERMINATED,2021-08-09
1621,PRD001621,Prime Brokers,8.54,AGENCY,TN,ACTIVE,2021-08-10
1622,PRD001622,Secure Brokers,12.56,BROKER,KA,INACTIVE,2021-08-11
1623,PRD001623,Elite Brokers,11.06,AGENT,MH,SUSPENDED,2021-08-12
1624,PRD001624,Trusted Brokers,6.22,INDIVIDUAL,AP,TERMINATED,2021-08-13
1625,PRD001625,Global Brokers,3.41,AGENCY,TS,ACTIVE,2021-08-14
1626,PRD001626,Royal Brokers,3.25,BROKER,KL,INACTIVE,2021-08-15
1627,PRD001627,United Brokers,8.0,AGENT,DL,SUSPENDED,2021-08-16
1628,PRD001628,Pioneer Brokers,8.55,INDIVIDUAL,GJ,TERMINATED,2021-08-17
1629,PRD001629,Smart Brokers,5.05,AGENCY,RJ,ACTIVE,2021-08-18
1630,PRD001630,Apex Brokers,10.08,BROKER,WB,INACTIVE,2021-08-19
1631,PRD001631,Blue Brokers,6.41,AGENT,TN,SUSPENDED,2021-08-20
1632,PRD001632,Golden Brokers,11.48,INDIVIDUAL,KA,TERMINATED,2021-08-21
1633,PRD001633,Future Brokers,11.68,AGENCY,MH,ACTIVE,2021-08-22
1634,PRD001634,Vertex Brokers,13.26,BROKER,AP,INACTIVE,2021-08-23
1635,PRD001635,Summit Brokers,14.69,AGENT,TS,SUSPENDED,2021-08-24
1636,PRD001636,Shield Brokers,4.13,INDIVIDUAL,KL,TERMINATED,2021-08-25
1637,PRD001637,Crystal Brokers,7.13,AGENCY,DL,ACTIVE,2021-08-26
1638,PRD001638,Infinity Brokers,9.52,BROKER,GJ,INACTIVE,2021-08-27
1639,PRD001639,Vision Brokers,6.49,AGENT,RJ,SUSPENDED,2021-08-28
1640,PRD001640,First Brokers,8.33,INDIVIDUAL,WB,TERMINATED,2021-08-29
1641,PRD001641,Prime Agency,5.84,AGENCY,TN,ACTIVE,2021-08-30
1642,PRD001642,Secure Agency,5.6,BROKER,KA,INACTIVE,2021-08-31
1643,PRD001643,Elite Agency,3.71,AGENT,MH,SUSPENDED,2021-09-01
1644,PRD001644,Trusted Agency,6.13,INDIVIDUAL,AP,TERMINATED,2021-09-02
1645,PRD001645,Global Agency,7.3,AGENCY,TS,ACTIVE,2021-09-03
1646,PRD001646,Royal Agency,10.19,BROKER,KL,INACTIVE,2021-09-04
1647,PRD001647,United Agency,5.6,AGENT,DL,SUSPENDED,2021-09-05
1648,PRD001648,Pioneer Agency,13.32,INDIVIDUAL,GJ,TERMINATED,2021-09-06
1649,PRD001649,Smart Agency,4.5,AGENCY,RJ,ACTIVE,2021-09-07
1650,PRD001650,Apex Agency,6.59,BROKER,WB,INACTIVE,2021-09-08
1651,PRD001651,Blue Agency,9.72,AGENT,TN,SUSPENDED,2021-09-09
1652,PRD001652,Golden Agency,6.41,INDIVIDUAL,KA,TERMINATED,2021-09-10
1653,PRD001653,Future Agency,12.04,AGENCY,MH,ACTIVE,2021-09-11
1654,PRD001654,Vertex Agency,8.73,BROKER,AP,INACTIVE,2021-09-12
1655,PRD001655,Summit Agency,8.93,AGENT,TS,SUSPENDED,2021-09-13
1656,PRD001656,Shield Agency,8.73,INDIVIDUAL,KL,TERMINATED,2021-09-14
1657,PRD001657,Crystal Agency,6.36,AGENCY,DL,ACTIVE,2021-09-15
1658,PRD001658,Infinity Agency,2.79,BROKER,GJ,INACTIVE,2021-09-16
1659,PRD001659,Vision Agency,14.32,AGENT,RJ,SUSPENDED,2021-09-17
1660,PRD001660,First Agency,8.82,INDIVIDUAL,WB,TERMINATED,2021-09-18
1661,PRD001661,Prime Coverage,14.58,AGENCY,TN,ACTIVE,2021-09-19
1662,PRD001662,Secure Coverage,5.19,BROKER,KA,INACTIVE,2021-09-20
1663,PRD001663,Elite Coverage,6.91,AGENT,MH,SUSPENDED,2021-09-21
1664,PRD001664,Trusted Coverage,3.13,INDIVIDUAL,AP,TERMINATED,2021-09-22
1665,PRD001665,Global Coverage,8.69,AGENCY,TS,ACTIVE,2021-09-23
1666,PRD001666,Royal Coverage,13.53,BROKER,KL,INACTIVE,2021-09-24
1667,PRD001667,United Coverage,10.68,AGENT,DL,SUSPENDED,2021-09-25
1668,PRD001668,Pioneer Coverage,8.38,INDIVIDUAL,GJ,TERMINATED,2021-09-26
1669,PRD001669,Smart Coverage,9.21,AGENCY,RJ,ACTIVE,2021-09-27
1670,PRD001670,Apex Coverage,13.09,BROKER,WB,INACTIVE,2021-09-28
1671,PRD001671,Blue Coverage,7.89,AGENT,TN,SUSPENDED,2021-09-29
1672,PRD001672,Golden Coverage,13.53,INDIVIDUAL,KA,TERMINATED,2021-09-30
1673,PRD001673,Future Coverage,11.59,AGENCY,MH,ACTIVE,2021-10-01
1674,PRD001674,Vertex Coverage,12.05,BROKER,AP,INACTIVE,2021-10-02
1675,PRD001675,Summit Coverage,7.07,AGENT,TS,SUSPENDED,2021-10-03
1676,PRD001676,Shield Coverage,7.51,INDIVIDUAL,KL,TERMINATED,2021-10-04
1677,PRD001677,Crystal Coverage,9.63,AGENCY,DL,ACTIVE,2021-10-05
1678,PRD001678,Infinity Coverage,4.93,BROKER,GJ,INACTIVE,2021-10-06
1679,PRD001679,Vision Coverage,9.42,AGENT,RJ,SUSPENDED,2021-10-07
1680,PRD001680,First Coverage,3.42,INDIVIDUAL,WB,TERMINATED,2021-10-08
1681,PRD001681,Prime Risk,8.8,AGENCY,TN,ACTIVE,2021-10-09
1682,PRD001682,Secure Risk,12.06,BROKER,KA,INACTIVE,2021-10-10
1683,PRD001683,Elite Risk,6.0,AGENT,MH,SUSPENDED,2021-10-11
1684,PRD001684,Trusted Risk,14.86,INDIVIDUAL,AP,TERMINATED,2021-10-12
1685,PRD001685,Global Risk,11.0,AGENCY,TS,ACTIVE,2021-10-13
1686,PRD001686,Royal Risk,3.99,BROKER,KL,INACTIVE,2021-10-14
1687,PRD001687,United Risk,14.69,AGENT,DL,SUSPENDED,2021-10-15
1688,PRD001688,Pioneer Risk,7.42,INDIVIDUAL,GJ,TERMINATED,2021-10-16
1689,PRD001689,Smart Risk,12.44,AGENCY,RJ,ACTIVE,2021-10-17
1690,PRD001690,Apex Risk,6.74,BROKER,WB,INACTIVE,2021-10-18
1691,PRD001691,Blue Risk,14.24,AGENT,TN,SUSPENDED,2021-10-19
1692,PRD001692,Golden Risk,11.94,INDIVIDUAL,KA,TERMINATED,2021-10-20
1693,PRD001693,Future Risk,4.99,AGENCY,MH,ACTIVE,2021-10-21
1694,PRD001694,Vertex Risk,8.86,BROKER,AP,INACTIVE,2021-10-22
1695,PRD001695,Summit Risk,8.75,AGENT,TS,SUSPENDED,2021-10-23
1696,PRD001696,Shield Risk,3.07,INDIVIDUAL,KL,TERMINATED,2021-10-24
1697,PRD001697,Crystal Risk,4.21,AGENCY,DL,ACTIVE,2021-10-25
1698,PRD001698,Infinity Risk,6.66,BROKER,GJ,INACTIVE,2021-10-26
1699,PRD001699,Vision Risk,8.42,AGENT,RJ,SUSPENDED,2021-10-27
1700,PRD001700,First Risk,8.21,INDIVIDUAL,WB,TERMINATED,2021-10-28
1701,PRD001701,Prime Assurance,10.08,AGENCY,TN,ACTIVE,2021-10-29
1702,PRD001702,Secure Assurance,8.94,BROKER,KA,INACTIVE,2021-10-30
1703,PRD001703,Elite Assurance,6.6,AGENT,MH,SUSPENDED,2021-10-31
1704,PRD001704,Trusted Assurance,10.16,INDIVIDUAL,AP,TERMINATED,2021-11-01
1705,PRD001705,Global Assurance,4.53,AGENCY,TS,ACTIVE,2021-11-02
1706,PRD001706,Royal Assurance,14.88,BROKER,KL,INACTIVE,2021-11-03
1707,PRD001707,United Assurance,11.74,AGENT,DL,SUSPENDED,2021-11-04
1708,PRD001708,Pioneer Assurance,6.24,INDIVIDUAL,GJ,TERMINATED,2021-11-05
1709,PRD001709,Smart Assurance,6.7,AGENCY,RJ,ACTIVE,2021-11-06
1710,PRD001710,Apex Assurance,12.85,BROKER,WB,INACTIVE,2021-11-07
1711,PRD001711,Blue Assurance,9.15,AGENT,TN,SUSPENDED,2021-11-08
1712,PRD001712,Golden Assurance,11.36,INDIVIDUAL,KA,TERMINATED,2021-11-09
1713,PRD001713,Future Assurance,6.25,AGENCY,MH,ACTIVE,2021-11-10
1714,PRD001714,Vertex Assurance,12.7,BROKER,AP,INACTIVE,2021-11-11
1715,PRD001715,Summit Assurance,7.1,AGENT,TS,SUSPENDED,2021-11-12
1716,PRD001716,Shield Assurance,10.92,INDIVIDUAL,KL,TERMINATED,2021-11-13
1717,PRD001717,Crystal Assurance,14.75,AGENCY,DL,ACTIVE,2021-11-14
1718,PRD001718,Infinity Assurance,9.8,BROKER,GJ,INACTIVE,2021-11-15
1719,PRD001719,Vision Assurance,12.46,AGENT,RJ,SUSPENDED,2021-11-16
1720,PRD001720,First Assurance,11.57,INDIVIDUAL,WB,TERMINATED,2021-11-17
1721,PRD001721,Prime Services,11.1,AGENCY,TN,ACTIVE,2021-11-18
1722,PRD001722,Secure Services,2.83,BROKER,KA,INACTIVE,2021-11-19
1723,PRD001723,Elite Services,8.43,AGENT,MH,SUSPENDED,2021-11-20
1724,PRD001724,Trusted Services,14.59,INDIVIDUAL,AP,TERMINATED,2021-11-21
1725,PRD001725,Global Services,12.29,AGENCY,TS,ACTIVE,2021-11-22
1726,PRD001726,Royal Services,12.2,BROKER,KL,INACTIVE,2021-11-23
1727,PRD001727,United Services,9.72,AGENT,DL,SUSPENDED,2021-11-24
1728,PRD001728,Pioneer Services,11.52,INDIVIDUAL,GJ,TERMINATED,2021-11-25
1729,PRD001729,Smart Services,9.79,AGENCY,RJ,ACTIVE,2021-11-26
1730,PRD001730,Apex Services,4.63,BROKER,WB,INACTIVE,2021-11-27
1731,PRD001731,Blue Services,10.36,AGENT,TN,SUSPENDED,2021-11-28
1732,PRD001732,Golden Services,10.25,INDIVIDUAL,KA,TERMINATED,2021-11-29
1733,PRD001733,Future Services,13.01,AGENCY,MH,ACTIVE,2021-11-30
1734,PRD001734,Vertex Services,4.35,BROKER,AP,INACTIVE,2021-12-01
1735,PRD001735,Summit Services,11.01,AGENT,TS,SUSPENDED,2021-12-02
1736,PRD001736,Shield Services,2.89,INDIVIDUAL,KL,TERMINATED,2021-12-03
1737,PRD001737,Crystal Services,14.35,AGENCY,DL,ACTIVE,2021-12-04
1738,PRD001738,Infinity Services,3.87,BROKER,GJ,INACTIVE,2021-12-05
1739,PRD001739,Vision Services,2.74,AGENT,RJ,SUSPENDED,2021-12-06
1740,PRD001740,First Services,6.42,INDIVIDUAL,WB,TERMINATED,2021-12-07
1741,PRD001741,Prime Partners,4.39,AGENCY,TN,ACTIVE,2021-12-08
1742,PRD001742,Secure Partners,11.13,BROKER,KA,INACTIVE,2021-12-09
1743,PRD001743,Elite Partners,7.63,AGENT,MH,SUSPENDED,2021-12-10
1744,PRD001744,Trusted Partners,12.19,INDIVIDUAL,AP,TERMINATED,2021-12-11
1745,PRD001745,Global Partners,14.01,AGENCY,TS,ACTIVE,2021-12-12
1746,PRD001746,Royal Partners,13.41,BROKER,KL,INACTIVE,2021-12-13
1747,PRD001747,United Partners,11.7,AGENT,DL,SUSPENDED,2021-12-14
1748,PRD001748,Pioneer Partners,3.28,INDIVIDUAL,GJ,TERMINATED,2021-12-15
1749,PRD001749,Smart Partners,4.23,AGENCY,RJ,ACTIVE,2021-12-16
1750,PRD001750,Apex Partners,5.09,BROKER,WB,INACTIVE,2021-12-17
1751,PRD001751,Blue Partners,6.56,AGENT,TN,SUSPENDED,2021-12-18
1752,PRD001752,Golden Partners,10.78,INDIVIDUAL,KA,TERMINATED,2021-12-19
1753,PRD001753,Future Partners,9.07,AGENCY,MH,ACTIVE,2021-12-20
1754,PRD001754,Vertex Partners,6.42,BROKER,AP,INACTIVE,2021-12-21
1755,PRD001755,Summit Partners,4.66,AGENT,TS,SUSPENDED,2021-12-22
1756,PRD001756,Shield Partners,13.9,INDIVIDUAL,KL,TERMINATED,2021-12-23
1757,PRD001757,Crystal Partners,6.78,AGENCY,DL,ACTIVE,2021-12-24
1758,PRD001758,Infinity Partners,6.93,BROKER,GJ,INACTIVE,2021-12-25
1759,PRD001759,Vision Partners,12.15,AGENT,RJ,SUSPENDED,2021-12-26
1760,PRD001760,First Partners,11.51,INDIVIDUAL,WB,TERMINATED,2021-12-27
1761,PRD001761,Prime Solutions,10.54,AGENCY,TN,ACTIVE,2021-12-28
1762,PRD001762,Secure Solutions,11.17,BROKER,KA,INACTIVE,2021-12-29
1763,PRD001763,Elite Solutions,10.13,AGENT,MH,SUSPENDED,2021-12-30
1764,PRD001764,Trusted Solutions,4.9,INDIVIDUAL,AP,TERMINATED,2021-12-31
1765,PRD001765,Global Solutions,5.58,AGENCY,TS,ACTIVE,2022-01-01
1766,PRD001766,Royal Solutions,9.48,BROKER,KL,INACTIVE,2022-01-02
1767,PRD001767,United Solutions,5.31,AGENT,DL,SUSPENDED,2022-01-03
1768,PRD001768,Pioneer Solutions,14.66,INDIVIDUAL,GJ,TERMINATED,2022-01-04
1769,PRD001769,Smart Solutions,6.22,AGENCY,RJ,ACTIVE,2022-01-05
1770,PRD001770,Apex Solutions,6.11,BROKER,WB,INACTIVE,2022-01-06
1771,PRD001771,Blue Solutions,5.09,AGENT,TN,SUSPENDED,2022-01-07
1772,PRD001772,Golden Solutions,11.31,INDIVIDUAL,KA,TERMINATED,2022-01-08
1773,PRD001773,Future Solutions,6.46,AGENCY,MH,ACTIVE,2022-01-09
1774,PRD001774,Vertex Solutions,6.86,BROKER,AP,INACTIVE,2022-01-10
1775,PRD001775,Summit Solutions,14.17,AGENT,TS,SUSPENDED,2022-01-11
1776,PRD001776,Shield Solutions,12.44,INDIVIDUAL,KL,TERMINATED,2022-01-12
1777,PRD001777,Crystal Solutions,5.92,AGENCY,DL,ACTIVE,2022-01-13
1778,PRD001778,Infinity Solutions,4.02,BROKER,GJ,INACTIVE,2022-01-14
1779,PRD001779,Vision Solutions,10.96,AGENT,RJ,SUSPENDED,2022-01-15
1780,PRD001780,First Solutions,7.25,INDIVIDUAL,WB,TERMINATED,2022-01-16
1781,PRD001781,Prime Consulting,14.75,AGENCY,TN,ACTIVE,2022-01-17
1782,PRD001782,Secure Consulting,12.73,BROKER,KA,INACTIVE,2022-01-18
1783,PRD001783,Elite Consulting,14.43,AGENT,MH,SUSPENDED,2022-01-19
1784,PRD001784,Trusted Consulting,12.56,INDIVIDUAL,AP,TERMINATED,2022-01-20
1785,PRD001785,Global Consulting,6.13,AGENCY,TS,ACTIVE,2022-01-21
1786,PRD001786,Royal Consulting,6.1,BROKER,KL,INACTIVE,2022-01-22
1787,PRD001787,United Consulting,11.43,AGENT,DL,SUSPENDED,2022-01-23
1788,PRD001788,Pioneer Consulting,6.83,INDIVIDUAL,GJ,TERMINATED,2022-01-24
1789,PRD001789,Smart Consulting,8.03,AGENCY,RJ,ACTIVE,2022-01-25
1790,PRD001790,Apex Consulting,5.71,BROKER,WB,INACTIVE,2022-01-26
1791,PRD001791,Blue Consulting,8.49,AGENT,TN,SUSPENDED,2022-01-27
1792,PRD001792,Golden Consulting,5.03,INDIVIDUAL,KA,TERMINATED,2022-01-28
1793,PRD001793,Future Consulting,9.23,AGENCY,MH,ACTIVE,2022-01-29
1794,PRD001794,Vertex Consulting,14.16,BROKER,AP,INACTIVE,2022-01-30
1795,PRD001795,Summit Consulting,11.2,AGENT,TS,SUSPENDED,2022-01-31
1796,PRD001796,Shield Consulting,4.22,INDIVIDUAL,KL,TERMINATED,2022-02-01
1797,PRD001797,Crystal Consulting,10.2,AGENCY,DL,ACTIVE,2022-02-02
1798,PRD001798,Infinity Consulting,9.84,BROKER,GJ,INACTIVE,2022-02-03
1799,PRD001799,Vision Consulting,5.53,AGENT,RJ,SUSPENDED,2022-02-04
1800,PRD001800,First Consulting,10.87,INDIVIDUAL,WB,TERMINATED,2022-02-05
1801,PRD001801,Prime Insurance,9.14,AGENCY,TN,ACTIVE,2022-02-06
1802,PRD001802,Secure Insurance,10.47,BROKER,KA,INACTIVE,2022-02-07
1803,PRD001803,Elite Insurance,3.16,AGENT,MH,SUSPENDED,2022-02-08
1804,PRD001804,Trusted Insurance,7.67,INDIVIDUAL,AP,TERMINATED,2022-02-09
1805,PRD001805,Global Insurance,11.47,AGENCY,TS,ACTIVE,2022-02-10
1806,PRD001806,Royal Insurance,3.76,BROKER,KL,INACTIVE,2022-02-11
1807,PRD001807,United Insurance,12.13,AGENT,DL,SUSPENDED,2022-02-12
1808,PRD001808,Pioneer Insurance,2.56,INDIVIDUAL,GJ,TERMINATED,2022-02-13
1809,PRD001809,Smart Insurance,9.38,AGENCY,RJ,ACTIVE,2022-02-14
1810,PRD001810,Apex Insurance,14.11,BROKER,WB,INACTIVE,2022-02-15
1811,PRD001811,Blue Insurance,7.59,AGENT,TN,SUSPENDED,2022-02-16
1812,PRD001812,Golden Insurance,14.19,INDIVIDUAL,KA,TERMINATED,2022-02-17
1813,PRD001813,Future Insurance,13.48,AGENCY,MH,ACTIVE,2022-02-18
1814,PRD001814,Vertex Insurance,8.47,BROKER,AP,INACTIVE,2022-02-19
1815,PRD001815,Summit Insurance,4.99,AGENT,TS,SUSPENDED,2022-02-20
1816,PRD001816,Shield Insurance,14.55,INDIVIDUAL,KL,TERMINATED,2022-02-21
1817,PRD001817,Crystal Insurance,6.51,AGENCY,DL,ACTIVE,2022-02-22
1818,PRD001818,Infinity Insurance,10.57,BROKER,GJ,INACTIVE,2022-02-23
1819,PRD001819,Vision Insurance,13.85,AGENT,RJ,SUSPENDED,2022-02-24
1820,PRD001820,First Insurance,3.62,INDIVIDUAL,WB,TERMINATED,2022-02-25
1821,PRD001821,Prime Brokers,9.68,AGENCY,TN,ACTIVE,2022-02-26
1822,PRD001822,Secure Brokers,9.19,BROKER,KA,INACTIVE,2022-02-27
1823,PRD001823,Elite Brokers,11.54,AGENT,MH,SUSPENDED,2022-02-28
1824,PRD001824,Trusted Brokers,14.21,INDIVIDUAL,AP,TERMINATED,2022-03-01
1825,PRD001825,Global Brokers,13.92,AGENCY,TS,ACTIVE,2022-03-02
1826,PRD001826,Royal Brokers,4.69,BROKER,KL,INACTIVE,2022-03-03
1827,PRD001827,United Brokers,13.53,AGENT,DL,SUSPENDED,2022-03-04
1828,PRD001828,Pioneer Brokers,4.7,INDIVIDUAL,GJ,TERMINATED,2022-03-05
1829,PRD001829,Smart Brokers,14.0,AGENCY,RJ,ACTIVE,2022-03-06
1830,PRD001830,Apex Brokers,14.96,BROKER,WB,INACTIVE,2022-03-07
1831,PRD001831,Blue Brokers,7.46,AGENT,TN,SUSPENDED,2022-03-08
1832,PRD001832,Golden Brokers,8.69,INDIVIDUAL,KA,TERMINATED,2022-03-09
1833,PRD001833,Future Brokers,14.21,AGENCY,MH,ACTIVE,2022-03-10
1834,PRD001834,Vertex Brokers,14.53,BROKER,AP,INACTIVE,2022-03-11
1835,PRD001835,Summit Brokers,14.08,AGENT,TS,SUSPENDED,2022-03-12
1836,PRD001836,Shield Brokers,13.46,INDIVIDUAL,KL,TERMINATED,2022-03-13
1837,PRD001837,Crystal Brokers,2.62,AGENCY,DL,ACTIVE,2022-03-14
1838,PRD001838,Infinity Brokers,9.6,BROKER,GJ,INACTIVE,2022-03-15
1839,PRD001839,Vision Brokers,3.84,AGENT,RJ,SUSPENDED,2022-03-16
1840,PRD001840,First Brokers,14.79,INDIVIDUAL,WB,TERMINATED,2022-03-17
1841,PRD001841,Prime Agency,6.06,AGENCY,TN,ACTIVE,2022-03-18
1842,PRD001842,Secure Agency,14.86,BROKER,KA,INACTIVE,2022-03-19
1843,PRD001843,Elite Agency,9.29,AGENT,MH,SUSPENDED,2022-03-20
1844,PRD001844,Trusted Agency,8.67,INDIVIDUAL,AP,TERMINATED,2022-03-21
1845,PRD001845,Global Agency,14.23,AGENCY,TS,ACTIVE,2022-03-22
1846,PRD001846,Royal Agency,13.14,BROKER,KL,INACTIVE,2022-03-23
1847,PRD001847,United Agency,8.35,AGENT,DL,SUSPENDED,2022-03-24
1848,PRD001848,Pioneer Agency,4.91,INDIVIDUAL,GJ,TERMINATED,2022-03-25
1849,PRD001849,Smart Agency,3.91,AGENCY,RJ,ACTIVE,2022-03-26
1850,PRD001850,Apex Agency,4.53,BROKER,WB,INACTIVE,2022-03-27
1851,PRD001851,Blue Agency,8.24,AGENT,TN,SUSPENDED,2022-03-28
1852,PRD001852,Golden Agency,5.72,INDIVIDUAL,KA,TERMINATED,2022-03-29
1853,PRD001853,Future Agency,4.83,AGENCY,MH,ACTIVE,2022-03-30
1854,PRD001854,Vertex Agency,11.71,BROKER,AP,INACTIVE,2022-03-31
1855,PRD001855,Summit Agency,12.38,AGENT,TS,SUSPENDED,2022-04-01
1856,PRD001856,Shield Agency,9.6,INDIVIDUAL,KL,TERMINATED,2022-04-02
1857,PRD001857,Crystal Agency,11.97,AGENCY,DL,ACTIVE,2022-04-03
1858,PRD001858,Infinity Agency,4.69,BROKER,GJ,INACTIVE,2022-04-04
1859,PRD001859,Vision Agency,13.2,AGENT,RJ,SUSPENDED,2022-04-05
1860,PRD001860,First Agency,13.71,INDIVIDUAL,WB,TERMINATED,2022-04-06
1861,PRD001861,Prime Coverage,12.84,AGENCY,TN,ACTIVE,2022-04-07
1862,PRD001862,Secure Coverage,8.94,BROKER,KA,INACTIVE,2022-04-08
1863,PRD001863,Elite Coverage,3.58,AGENT,MH,SUSPENDED,2022-04-09
1864,PRD001864,Trusted Coverage,10.87,INDIVIDUAL,AP,TERMINATED,2022-04-10
1865,PRD001865,Global Coverage,4.81,AGENCY,TS,ACTIVE,2022-04-11
1866,PRD001866,Royal Coverage,4.26,BROKER,KL,INACTIVE,2022-04-12
1867,PRD001867,United Coverage,6.55,AGENT,DL,SUSPENDED,2022-04-13
1868,PRD001868,Pioneer Coverage,5.6,INDIVIDUAL,GJ,TERMINATED,2022-04-14
1869,PRD001869,Smart Coverage,5.76,AGENCY,RJ,ACTIVE,2022-04-15
1870,PRD001870,Apex Coverage,5.44,BROKER,WB,INACTIVE,2022-04-16
1871,PRD001871,Blue Coverage,11.92,AGENT,TN,SUSPENDED,2022-04-17
1872,PRD001872,Golden Coverage,14.43,INDIVIDUAL,KA,TERMINATED,2022-04-18
1873,PRD001873,Future Coverage,6.27,AGENCY,MH,ACTIVE,2022-04-19
1874,PRD001874,Vertex Coverage,11.54,BROKER,AP,INACTIVE,2022-04-20
1875,PRD001875,Summit Coverage,2.64,AGENT,TS,SUSPENDED,2022-04-21
1876,PRD001876,Shield Coverage,10.67,INDIVIDUAL,KL,TERMINATED,2022-04-22
1877,PRD001877,Crystal Coverage,11.16,AGENCY,DL,ACTIVE,2022-04-23
1878,PRD001878,Infinity Coverage,3.28,BROKER,GJ,INACTIVE,2022-04-24
1879,PRD001879,Vision Coverage,3.98,AGENT,RJ,SUSPENDED,2022-04-25
1880,PRD001880,First Coverage,6.34,INDIVIDUAL,WB,TERMINATED,2022-04-26
1881,PRD001881,Prime Risk,7.57,AGENCY,TN,ACTIVE,2022-04-27
1882,PRD001882,Secure Risk,8.78,BROKER,KA,INACTIVE,2022-04-28
1883,PRD001883,Elite Risk,13.69,AGENT,MH,SUSPENDED,2022-04-29
1884,PRD001884,Trusted Risk,11.29,INDIVIDUAL,AP,TERMINATED,2022-04-30
1885,PRD001885,Global Risk,6.39,AGENCY,TS,ACTIVE,2022-05-01
1886,PRD001886,Royal Risk,3.97,BROKER,KL,INACTIVE,2022-05-02
1887,PRD001887,United Risk,13.95,AGENT,DL,SUSPENDED,2022-05-03
1888,PRD001888,Pioneer Risk,6.19,INDIVIDUAL,GJ,TERMINATED,2022-05-04
1889,PRD001889,Smart Risk,10.18,AGENCY,RJ,ACTIVE,2022-05-05
1890,PRD001890,Apex Risk,5.24,BROKER,WB,INACTIVE,2022-05-06
1891,PRD001891,Blue Risk,4.17,AGENT,TN,SUSPENDED,2022-05-07
1892,PRD001892,Golden Risk,4.41,INDIVIDUAL,KA,TERMINATED,2022-05-08
1893,PRD001893,Future Risk,11.85,AGENCY,MH,ACTIVE,2022-05-09
1894,PRD001894,Vertex Risk,10.07,BROKER,AP,INACTIVE,2022-05-10
1895,PRD001895,Summit Risk,7.7,AGENT,TS,SUSPENDED,2022-05-11
1896,PRD001896,Shield Risk,9.37,INDIVIDUAL,KL,TERMINATED,2022-05-12
1897,PRD001897,Crystal Risk,8.39,AGENCY,DL,ACTIVE,2022-05-13
1898,PRD001898,Infinity Risk,9.22,BROKER,GJ,INACTIVE,2022-05-14
1899,PRD001899,Vision Risk,10.8,AGENT,RJ,SUSPENDED,2022-05-15
1900,PRD001900,First Risk,5.23,INDIVIDUAL,WB,TERMINATED,2022-05-16
1901,PRD001901,Prime Assurance,5.59,AGENCY,TN,ACTIVE,2022-05-17
1902,PRD001902,Secure Assurance,11.93,BROKER,KA,INACTIVE,2022-05-18
1903,PRD001903,Elite Assurance,13.41,AGENT,MH,SUSPENDED,2022-05-19
