job_id,policy_id,job_type,job_date,created_ts,job_number,job_status,submission_date,effective_date,expiration_date
656,656,New Business,2023-10-19,2023-10-19 09:00:00,JOB000656,CANCELLED,2023-10-10,2023-10-27,2024-10-26
657,657,Renewal,2023-10-20,2023-10-20 09:00:00,JOB000657,PENDING,2023-10-20,2023-10-25,2024-10-24
658,658,Endorsement,2023-10-21,2023-10-21 09:00:00,JOB000658,IN_PROGRESS,2023-10-17,2023-10-30,2024-10-29
659,659,Cancellation,2023-10-22,2023-10-22 09:00:00,JOB000659,COMPLETED,2023-10-17,2023-11-02,2024-11-01
660,660,Reinstatement,2023-10-23,2023-10-23 09:00:00,JOB000660,CANCELLED,2023-10-23,2023-10-28,2024-10-27
661,661,New Business,2023-10-24,2023-10-24 09:00:00,JOB000661,PENDING,2023-10-22,2023-11-05,2024-11-04
662,662,Renewal,2023-10-25,2023-10-25 09:00:00,JOB000662,IN_PROGRESS,2023-10-24,2023-10-29,2024-10-28
663,663,Endorsement,2023-10-26,2023-10-26 09:00:00,JOB000663,COMPLETED,2023-10-16,2023-10-26,2024-10-25
664,664,Cancellation,2023-10-27,2023-10-27 09:00:00,JOB000664,CANCELLED,2023-10-26,2023-11-02,2024-11-01
665,665,Reinstatement,2023-10-28,2023-10-28 09:00:00,JOB000665,PENDING,2023-10-22,2023-11-10,2024-11-09
666,666,New Business,2023-10-29,2023-10-29 09:00:00,JOB000666,IN_PROGRESS,2023-10-22,2023-11-08,2024-11-07
667,667,Renewal,2023-10-30,2023-10-30 09:00:00,JOB000667,COMPLETED,2023-10-28,2023-11-10,2024-11-09
668,668,Endorsement,2023-10-31,2023-10-31 09:00:00,JOB000668,CANCELLED,2023-10-27,2023-11-10,2024-11-09
669,669,Cancellation,2023-11-01,2023-11-01 09:00:00,JOB000669,PENDING,2023-10-23,2023-11-03,2024-11-02
670,670,Reinstatement,2023-11-02,2023-11-02 09:00:00,JOB000670,IN_PROGRESS,2023-11-02,2023-11-06,2024-11-05
671,671,New Business,2023-11-03,2023-11-03 09:00:00,JOB000671,COMPLETED,2023-11-01,2023-11-04,2024-11-03
672,672,Renewal,2023-11-04,2023-11-04 09:00:00,JOB000672,CANCELLED,2023-10-25,2023-11-06,2024-11-05
673,673,Endorsement,2023-11-05,2023-11-05 09:00:00,JOB000673,PENDING,2023-11-01,2023-11-19,2024-11-18
674,674,Cancellation,2023-11-06,2023-11-06 09:00:00,JOB000674,IN_PROGRESS,2023-10-27,2023-11-19,2024-11-18
675,675,Reinstatement,2023-11-07,2023-11-07 09:00:00,JOB000675,COMPLETED,2023-10-31,2023-11-21,2024-11-20
676,676,New Business,2023-11-08,2023-11-08 09:00:00,JOB000676,CANCELLED,2023-11-02,2023-11-16,2024-11-15
677,677,Renewal,2023-11-09,2023-11-09 09:00:00,JOB000677,PENDING,2023-11-06,2023-11-12,2024-11-11
678,678,Endorsement,2023-11-10,2023-11-10 09:00:00,JOB000678,IN_PROGRESS,2023-11-05,2023-11-23,2024-11-22
679,679,Cancellation,2023-11-11,2023-11-11 09:00:00,JOB000679,COMPLETED,2023-11-10,2023-11-20,2024-11-19
680,680,Reinstatement,2023-11-12,2023-11-12 09:00:00,JOB000680,CANCELLED,2023-11-02,2023-11-27,2024-11-26
681,681,New Business,2023-11-13,2023-11-13 09:00:00,JOB000681,PENDING,2023-11-05,2023-11-22,2024-11-21
682,682,Renewal,2023-11-14,2023-11-14 09:00:00,JOB000682,IN_PROGRESS,2023-11-14,2023-11-21,2024-11-20
683,683,Endorsement,2023-11-15,2023-11-15 09:00:00,JOB000683,COMPLETED,2023-11-09,2023-11-16,2024-11-15
684,684,Cancellation,2023-11-16,2023-11-16 09:00:00,JOB000684,CANCELLED,2023-11-16,2023-11-22,2024-11-21
685,685,Reinstatement,2023-11-17,2023-11-17 09:00:00,JOB000685,PENDING,2023-11-13,2023-11-23,2024-11-22
686,686,New Business,2023-11-18,2023-11-18 09:00:00,JOB000686,IN_PROGRESS,2023-11-16,2023-11-26,2024-11-25
687,687,Renewal,2023-11-19,2023-11-19 09:00:00,JOB000687,COMPLETED,2023-11-15,2023-11-29,2024-11-28
688,688,Endorsement,2023-11-20,2023-11-20 09:00:00,JOB000688,CANCELLED,2023-11-19,2023-11-20,2024-11-19
689,689,Cancellation,2023-11-21,2023-11-21 09:00:00,JOB000689,PENDING,2023-11-14,2023-12-04,2024-12-03
690,690,Reinstatement,2023-11-22,2023-11-22 09:00:00,JOB000690,IN_PROGRESS,2023-11-20,2023-11-26,2024-11-25
691,691,New Business,2023-11-23,2023-11-23 09:00:00,JOB000691,COMPLETED,2023-11-17,2023-11-30,2024-11-29
692,692,Renewal,2023-11-24,2023-11-24 09:00:00,JOB000692,CANCELLED,2023-11-16,2023-12-05,2024-12-04
693,693,Endorsement,2023-11-25,2023-11-25 09:00:00,JOB000693,PENDING,2023-11-24,2023-12-07,2024-12-06
694,694,Cancellation,2023-11-26,2023-11-26 09:00:00,JOB000694,IN_PROGRESS,2023-11-26,2023-12-09,2024-12-08
695,695,Reinstatement,2023-11-27,2023-11-27 09:00:00,JOB000695,COMPLETED,2023-11-27,2023-12-11,2024-12-10
696,696,New Business,2023-11-28,2023-11-28 09:00:00,JOB000696,CANCELLED,2023-11-27,2023-12-08,2024-12-07
697,697,Renewal,2023-11-29,2023-11-29 09:00:00,JOB000697,PENDING,2023-11-20,2023-12-12,2024-12-11
698,698,Endorsement,2023-11-30,2023-11-30 09:00:00,JOB000698,IN_PROGRESS,2023-11-21,2023-12-12,2024-12-11
699,699,Cancellation,2023-12-01,2023-12-01 09:00:00,JOB000699,COMPLETED,2023-11-21,2023-12-14,2024-12-13
700,700,Reinstatement,2023-12-02,2023-12-02 09:00:00,JOB000700,CANCELLED,2023-11-28,2023-12-05,2024-12-04
701,701,New Business,2023-12-03,2023-12-03 09:00:00,JOB000701,PENDING,2023-11-27,2023-12-03,2024-12-02
702,702,Renewal,2023-12-04,2023-12-04 09:00:00,JOB000702,IN_PROGRESS,2023-11-29,2023-12-09,2024-12-08
703,703,Endorsement,2023-12-05,2023-12-05 09:00:00,JOB000703,COMPLETED,2023-11-26,2023-12-19,2024-12-18
704,704,Cancellation,2023-12-06,2023-12-06 09:00:00,JOB000704,CANCELLED,2023-12-01,2023-12-08,2024-12-07
705,705,Reinstatement,2023-12-07,2023-12-07 09:00:00,JOB000705,PENDING,2023-12-01,2023-12-10,2024-12-09
706,706,New Business,2023-12-08,2023-12-08 09:00:00,JOB000706,IN_PROGRESS,2023-12-05,2023-12-21,2024-12-20
707,707,Renewal,2023-12-09,2023-12-09 09:00:00,JOB000707,COMPLETED,2023-11-30,2023-12-21,2024-12-20
708,708,Endorsement,2023-12-10,2023-12-10 09:00:00,JOB000708,CANCELLED,2023-12-02,2023-12-12,2024-12-11
709,709,Cancellation,2023-12-11,2023-12-11 09:00:00,JOB000709,PENDING,2023-12-05,2023-12-20,2024-12-19
710,710,Reinstatement,2023-12-12,2023-12-12 09:00:00,JOB000710,IN_PROGRESS,2023-12-07,2023-12-19,2024-12-18
711,711,New Business,2023-12-13,2023-12-13 09:00:00,JOB000711,COMPLETED,2023-12-08,2023-12-18,2024-12-17
712,712,Renewal,2023-12-14,2023-12-14 09:00:00,JOB000712,CANCELLED,2023-12-13,2023-12-17,2024-12-16
713,713,Endorsement,2023-12-15,2023-12-15 09:00:00,JOB000713,PENDING,2023-12-07,2023-12-21,2024-12-20
714,714,Cancellation,2023-12-16,2023-12-16 09:00:00,JOB000714,IN_PROGRESS,2023-12-11,2023-12-27,2024-12-26
715,715,Reinstatement,2023-12-17,2023-12-17 09:00:00,JOB000715,COMPLETED,2023-12-07,2023-12-21,2024-12-20
716,716,New Business,2023-12-18,2023-12-18 09:00:00,JOB000716,CANCELLED,2023-12-15,2023-12-21,2024-12-20
717,717,Renewal,2023-12-19,2023-12-19 09:00:00,JOB000717,PENDING,2023-12-17,2023-12-27,2024-12-26
718,718,Endorsement,2023-12-20,2023-12-20 09:00:00,JOB000718,IN_PROGRESS,2023-12-17,2023-12-25,2024-12-24
719,719,Cancellation,2023-12-21,2023-12-21 09:00:00,JOB000719,COMPLETED,2023-12-12,2023-12-25,2024-12-24
720,720,Reinstatement,2023-12-22,2023-12-22 09:00:00,JOB000720,CANCELLED,2023-12-12,2023-12-24,2024-12-23
721,721,New Business,2023-12-23,2023-12-23 09:00:00,JOB000721,PENDING,2023-12-21,2024-01-07,2025-01-06
722,722,Renewal,2023-12-24,2023-12-24 09:00:00,JOB000722,IN_PROGRESS,2023-12-17,2024-01-07,2025-01-06
723,723,Endorsement,2023-12-25,2023-12-25 09:00:00,JOB000723,COMPLETED,2023-12-15,2024-01-04,2025-01-03
724,724,Cancellation,2023-12-26,2023-12-26 09:00:00,JOB000724,CANCELLED,2023-12-16,2024-01-05,2025-01-04
725,725,Reinstatement,2023-12-27,2023-12-27 09:00:00,JOB000725,PENDING,2023-12-25,2024-01-10,2025-01-09
726,726,New Business,2023-12-28,2023-12-28 09:00:00,JOB000726,IN_PROGRESS,2023-12-27,2024-01-12,2025-01-11
727,727,Renewal,2023-12-29,2023-12-29 09:00:00,JOB000727,COMPLETED,2023-12-22,2024-01-07,2025-01-06
728,728,Endorsement,2023-12-30,2023-12-30 09:00:00,JOB000728,CANCELLED,2023-12-26,2023-12-31,2024-12-30
729,729,Cancellation,2023-12-31,2023-12-31 09:00:00,JOB000729,PENDING,2023-12-26,2024-01-02,2025-01-01
730,730,Reinstatement,2024-01-01,2024-01-01 09:00:00,JOB000730,IN_PROGRESS,2023-12-28,2024-01-15,2025-01-14
731,731,New Business,2024-01-02,2024-01-02 09:00:00,JOB000731,COMPLETED,2023-12-26,2024-01-03,2025-01-02
732,732,Renewal,2024-01-03,2024-01-03 09:00:00,JOB000732,CANCELLED,2024-01-03,2024-01-14,2025-01-13
733,733,Endorsement,2024-01-04,2024-01-04 09:00:00,JOB000733,PENDING,2023-12-31,2024-01-06,2025-01-05
734,734,Cancellation,2024-01-05,2024-01-05 09:00:00,JOB000734,IN_PROGRESS,2023-12-26,2024-01-07,2025-01-06
735,735,Reinstatement,2024-01-06,2024-01-06 09:00:00,JOB000735,COMPLETED,2023-12-28,2024-01-18,2025-01-17
736,736,New Business,2024-01-07,2024-01-07 09:00:00,JOB000736,CANCELLED,2023-12-31,2024-01-08,2025-01-07
737,737,Renewal,2024-01-08,2024-01-08 09:00:00,JOB000737,PENDING,2024-01-01,2024-01-14,2025-01-13
738,738,Endorsement,2024-01-09,2024-01-09 09:00:00,JOB000738,IN_PROGRESS,2024-01-04,2024-01-24,2025-01-23
739,739,Cancellation,2024-01-10,2024-01-10 09:00:00,JOB000739,COMPLETED,2024-01-02,2024-01-14,2025-01-13
740,740,Reinstatement,2024-01-11,2024-01-11 09:00:00,JOB000740,CANCELLED,2024-01-11,2024-01-25,2025-01-24
741,741,New Business,2024-01-12,2024-01-12 09:00:00,JOB000741,PENDING,2024-01-11,2024-01-22,2025-01-21
742,742,Renewal,2024-01-13,2024-01-13 09:00:00,JOB000742,IN_PROGRESS,2024-01-12,2024-01-18,2025-01-17
743,743,Endorsement,2024-01-14,2024-01-14 09:00:00,JOB000743,COMPLETED,2024-01-14,2024-01-21,2025-01-20
744,744,Cancellation,2024-01-15,2024-01-15 09:00:00,JOB000744,CANCELLED,2024-01-08,2024-01-29,2025-01-28
745,745,Reinstatement,2024-01-16,2024-01-16 09:00:00,JOB000745,PENDING,2024-01-08,2024-01-21,2025-01-20
746,746,New Business,2024-01-17,2024-01-17 09:00:00,JOB000746,IN_PROGRESS,2024-01-12,2024-01-28,2025-01-27
747,747,Renewal,2024-01-18,2024-01-18 09:00:00,JOB000747,COMPLETED,2024-01-14,2024-01-30,2025-01-29
748,748,Endorsement,2024-01-19,2024-01-19 09:00:00,JOB000748,CANCELLED,2024-01-13,2024-01-29,2025-01-28
749,749,Cancellation,2024-01-20,2024-01-20 09:00:00,JOB000749,PENDING,2024-01-10,2024-01-21,2025-01-20
750,750,Reinstatement,2024-01-21,2024-01-21 09:00:00,JOB000750,IN_PROGRESS,2024-01-11,2024-01-31,2025-01-30
751,751,New Business,2024-01-22,2024-01-22 09:00:00,JOB000751,COMPLETED,2024-01-21,2024-02-01,2025-01-31
752,752,Renewal,2024-01-23,2024-01-23 09:00:00,JOB000752,CANCELLED,2024-01-22,2024-02-04,2025-02-03
753,753,Endorsement,2024-01-24,2024-01-24 09:00:00,JOB000753,PENDING,2024-01-20,2024-02-01,2025-01-31
754,754,Cancellation,2024-01-25,2024-01-25 09:00:00,JOB000754,IN_PROGRESS,2024-01-15,2024-01-29,2025-01-28
755,755,Reinstatement,2024-01-26,2024-01-26 09:00:00,JOB000755,COMPLETED,2024-01-21,2024-01-28,2025-01-27
756,756,New Business,2024-01-27,2024-01-27 09:00:00,JOB000756,CANCELLED,2024-01-18,2024-01-31,2025-01-30
757,757,Renewal,2024-01-28,2024-01-28 09:00:00,JOB000757,PENDING,2024-01-23,2024-02-06,2025-02-05
758,758,Endorsement,2024-01-29,2024-01-29 09:00:00,JOB000758,IN_PROGRESS,2024-01-19,2024-02-10,2025-02-09
759,759,Cancellation,2024-01-30,2024-01-30 09:00:00,JOB000759,COMPLETED,2024-01-28,2024-02-01,2025-01-31
760,760,Reinstatement,2024-01-31,2024-01-31 09:00:00,JOB000760,CANCELLED,2024-01-27,2024-02-12,2025-02-11
761,761,New Business,2024-02-01,2024-02-01 09:00:00,JOB000761,PENDING,2024-01-22,2024-02-11,2025-02-10
762,762,Renewal,2024-02-02,2024-02-02 09:00:00,JOB000762,IN_PROGRESS,2024-01-31,2024-02-04,2025-02-03
763,763,Endorsement,2024-02-03,2024-02-03 09:00:00,JOB000763,COMPLETED,2024-01-24,2024-02-16,2025-02-15
764,764,Cancellation,2024-02-04,2024-02-04 09:00:00,JOB000764,CANCELLED,2024-01-27,2024-02-15,2025-02-14
765,765,Reinstatement,2024-02-05,2024-02-05 09:00:00,JOB000765,PENDING,2024-02-05,2024-02-16,2025-02-15
766,766,New Business,2024-02-06,2024-02-06 09:00:00,JOB000766,IN_PROGRESS,2024-02-02,2024-02-11,2025-02-10
767,767,Renewal,2024-02-07,2024-02-07 09:00:00,JOB000767,COMPLETED,2024-02-04,2024-02-17,2025-02-16
768,768,Endorsement,2024-02-08,2024-02-08 09:00:00,JOB000768,CANCELLED,2024-02-01,2024-02-14,2025-02-13
769,769,Cancellation,2024-02-09,2024-02-09 09:00:00,JOB000769,PENDING,2024-02-06,2024-02-13,2025-02-12
770,770,Reinstatement,2024-02-10,2024-02-10 09:00:00,JOB000770,IN_PROGRESS,2024-02-08,2024-02-12,2025-02-11
771,771,New Business,2024-02-11,2024-02-11 09:00:00,JOB000771,COMPLETED,2024-02-07,2024-02-14,2025-02-13
772,772,Renewal,2024-02-12,2024-02-12 09:00:00,JOB000772,CANCELLED,2024-02-04,2024-02-13,2025-02-12
773,773,Endorsement,2024-02-13,2024-02-13 09:00:00,JOB000773,PENDING,2024-02-03,2024-02-23,2025-02-22
774,774,Cancellation,2024-02-14,2024-02-14 09:00:00,JOB000774,IN_PROGRESS,2024-02-05,2024-02-18,2025-02-17
775,775,Reinstatement,2024-02-15,2024-02-15 09:00:00,JOB000775,COMPLETED,2024-02-06,2024-02-27,2025-02-26
776,776,New Business,2024-02-16,2024-02-16 09:00:00,JOB000776,CANCELLED,2024-02-14,2024-02-21,2025-02-20
777,777,Renewal,2024-02-17,2024-02-17 09:00:00,JOB000777,PENDING,2024-02-15,2024-02-22,2025-02-21
778,778,Endorsement,2024-02-18,2024-02-18 09:00:00,JOB000778,IN_PROGRESS,2024-02-11,2024-02-19,2025-02-18
779,779,Cancellation,2024-02-19,2024-02-19 09:00:00,JOB000779,COMPLETED,2024-02-13,2024-03-01,2025-03-01
780,780,Reinstatement,2024-02-20,2024-02-20 09:00:00,JOB000780,CANCELLED,2024-02-10,2024-02-27,2025-02-26
781,781,New Business,2024-02-21,2024-02-21 09:00:00,JOB000781,PENDING,2024-02-14,2024-03-01,2025-03-01
782,782,Renewal,2024-02-22,2024-02-22 09:00:00,JOB000782,IN_PROGRESS,2024-02-15,2024-02-29,2025-02-28
783,783,Endorsement,2024-02-23,2024-02-23 09:00:00,JOB000783,COMPLETED,2024-02-15,2024-03-01,2025-03-01
784,784,Cancellation,2024-02-24,2024-02-24 09:00:00,JOB000784,CANCELLED,2024-02-20,2024-03-10,2025-03-10
785,785,Reinstatement,2024-02-25,2024-02-25 09:00:00,JOB000785,PENDING,2024-02-22,2024-03-07,2025-03-07
786,786,New Business,2024-02-26,2024-02-26 09:00:00,JOB000786,IN_PROGRESS,2024-02-16,2024-03-11,2025-03-11
787,787,Renewal,2024-02-27,2024-02-27 09:00:00,JOB000787,COMPLETED,2024-02-20,2024-03-07,2025-03-07
788,788,Endorsement,2024-02-28,2024-02-28 09:00:00,JOB000788,CANCELLED,2024-02-22,2024-03-12,2025-03-12
789,789,Cancellation,2024-02-29,2024-02-29 09:00:00,JOB000789,PENDING,2024-02-27,2024-03-06,2025-03-06
790,790,Reinstatement,2024-03-01,2024-03-01 09:00:00,JOB000790,IN_PROGRESS,2024-02-21,2024-03-05,2025-03-05
791,791,New Business,2024-03-02,2024-03-02 09:00:00,JOB000791,COMPLETED,2024-02-27,2024-03-03,2025-03-03
792,792,Renewal,2024-03-03,2024-03-03 09:00:00,JOB000792,CANCELLED,2024-02-22,2024-03-18,2025-03-18
793,793,Endorsement,2024-03-04,2024-03-04 09:00:00,JOB000793,PENDING,2024-02-28,2024-03-07,2025-03-07
794,794,Cancellation,2024-03-05,2024-03-05 09:00:00,JOB000794,IN_PROGRESS,2024-02-26,2024-03-08,2025-03-08
795,795,Reinstatement,2024-03-06,2024-03-06 09:00:00,JOB000795,COMPLETED,2024-03-02,2024-03-08,2025-03-08
796,796,New Business,2024-03-07,2024-03-07 09:00:00,JOB000796,CANCELLED,2024-03-05,2024-03-15,2025-03-15
797,797,Renewal,2024-03-08,2024-03-08 09:00:00,JOB000797,PENDING,2024-03-01,2024-03-12,2025-03-12
798,798,Endorsement,2024-03-09,2024-03-09 09:00:00,JOB000798,IN_PROGRESS,2024-03-03,2024-03-11,2025-03-11
799,799,Cancellation,2024-03-10,2024-03-10 09:00:00,JOB000799,COMPLETED,2024-03-07,2024-03-24,2025-03-24
800,800,Reinstatement,2024-03-11,2024-03-11 09:00:00,JOB000800,CANCELLED,2024-03-06,2024-03-11,2025-03-11
801,801,New Business,2024-03-12,2024-03-12 09:00:00,JOB000801,PENDING,2024-03-06,2024-03-13,2025-03-13
802,802,Renewal,2024-03-13,2024-03-13 09:00:00,JOB000802,IN_PROGRESS,2024-03-07,2024-03-24,2025-03-24
803,803,Endorsement,2024-03-14,2024-03-14 09:00:00,JOB000803,COMPLETED,2024-03-11,2024-03-26,2025-03-26
804,804,Cancellation,2024-03-15,2024-03-15 09:00:00,JOB000804,CANCELLED,2024-03-14,2024-03-26,2025-03-26
805,805,Reinstatement,2024-03-16,2024-03-16 09:00:00,JOB000805,PENDING,2024-03-13,2024-03-16,2025-03-16
806,806,New Business,2024-03-17,2024-03-17 09:00:00,JOB000806,IN_PROGRESS,2024-03-12,2024-03-20,2025-03-20
807,807,Renewal,2024-03-18,2024-03-18 09:00:00,JOB000807,COMPLETED,2024-03-08,2024-03-28,2025-03-28
808,808,Endorsement,2024-03-19,2024-03-19 09:00:00,JOB000808,CANCELLED,2024-03-17,2024-03-23,2025-03-23
809,809,Cancellation,2024-03-20,2024-03-20 09:00:00,JOB000809,PENDING,2024-03-20,2024-03-29,2025-03-29
810,810,Reinstatement,2024-03-21,2024-03-21 09:00:00,JOB000810,IN_PROGRESS,2024-03-14,2024-03-25,2025-03-25
811,811,New Business,2024-03-22,2024-03-22 09:00:00,JOB000811,COMPLETED,2024-03-15,2024-04-05,2025-04-05
812,812,Renewal,2024-03-23,2024-03-23 09:00:00,JOB000812,CANCELLED,2024-03-14,2024-03-23,2025-03-23
813,813,Endorsement,2024-03-24,2024-03-24 09:00:00,JOB000813,PENDING,2024-03-23,2024-03-24,2025-03-24
814,814,Cancellation,2024-03-25,2024-03-25 09:00:00,JOB000814,IN_PROGRESS,2024-03-21,2024-03-31,2025-03-31
815,815,Reinstatement,2024-03-26,2024-03-26 09:00:00,JOB000815,COMPLETED,2024-03-24,2024-04-08,2025-04-08
816,816,New Business,2024-03-27,2024-03-27 09:00:00,JOB000816,CANCELLED,2024-03-26,2024-04-05,2025-04-05
817,817,Renewal,2024-03-28,2024-03-28 09:00:00,JOB000817,PENDING,2024-03-25,2024-04-06,2025-04-06
818,818,Endorsement,2024-03-29,2024-03-29 09:00:00,JOB000818,IN_PROGRESS,2024-03-28,2024-03-30,2025-03-30
819,819,Cancellation,2024-03-30,2024-03-30 09:00:00,JOB000819,COMPLETED,2024-03-27,2024-04-12,2025-04-12
820,820,Reinstatement,2024-03-31,2024-03-31 09:00:00,JOB000820,CANCELLED,2024-03-21,2024-04-14,2025-04-14
821,821,New Business,2024-04-01,2024-04-01 09:00:00,JOB000821,PENDING,2024-03-31,2024-04-04,2025-04-04
822,822,Renewal,2024-04-02,2024-04-02 09:00:00,JOB000822,IN_PROGRESS,2024-03-26,2024-04-02,2025-04-02
823,823,Endorsement,2024-04-03,2024-04-03 09:00:00,JOB000823,COMPLETED,2024-03-24,2024-04-10,2025-04-10
824,824,Cancellation,2024-04-04,2024-04-04 09:00:00,JOB000824,CANCELLED,2024-04-02,2024-04-13,2025-04-13
825,825,Reinstatement,2024-04-05,2024-04-05 09:00:00,JOB000825,PENDING,2024-03-30,2024-04-05,2025-04-05
826,826,New Business,2024-04-06,2024-04-06 09:00:00,JOB000826,IN_PROGRESS,2024-03-28,2024-04-17,2025-04-17
827,827,Renewal,2024-04-07,2024-04-07 09:00:00,JOB000827,COMPLETED,2024-04-04,2024-04-20,2025-04-20
828,828,Endorsement,2024-04-08,2024-04-08 09:00:00,JOB000828,CANCELLED,2024-04-06,2024-04-10,2025-04-10
829,829,Cancellation,2024-04-09,2024-04-09 09:00:00,JOB000829,PENDING,2024-04-01,2024-04-20,2025-04-20
830,830,Reinstatement,2024-04-10,2024-04-10 09:00:00,JOB000830,IN_PROGRESS,2024-04-09,2024-04-10,2025-04-10
831,831,New Business,2024-04-11,2024-04-11 09:00:00,JOB000831,COMPLETED,2024-04-05,2024-04-26,2025-04-26
832,832,Renewal,2024-04-12,2024-04-12 09:00:00,JOB000832,CANCELLED,2024-04-12,2024-04-24,2025-04-24
833,833,Endorsement,2024-04-13,2024-04-13 09:00:00,JOB000833,PENDING,2024-04-08,2024-04-21,2025-04-21
834,834,Cancellation,2024-04-14,2024-04-14 09:00:00,JOB000834,IN_PROGRESS,2024-04-14,2024-04-25,2025-04-25
835,835,Reinstatement,2024-04-15,2024-04-15 09:00:00,JOB000835,COMPLETED,2024-04-14,2024-04-26,2025-04-26
836,836,New Business,2024-04-16,2024-04-16 09:00:00,JOB000836,CANCELLED,2024-04-13,2024-04-19,2025-04-19
837,837,Renewal,2024-04-17,2024-04-17 09:00:00,JOB000837,PENDING,2024-04-08,2024-04-27,2025-04-27
838,838,Endorsement,2024-04-18,2024-04-18 09:00:00,JOB000838,IN_PROGRESS,2024-04-16,2024-04-19,2025-04-19
839,839,Cancellation,2024-04-19,2024-04-19 09:00:00,JOB000839,COMPLETED,2024-04-14,2024-04-29,2025-04-29
840,840,Reinstatement,2024-04-20,2024-04-20 09:00:00,JOB000840,CANCELLED,2024-04-10,2024-04-25,2025-04-25
841,841,New Business,2024-04-21,2024-04-21 09:00:00,JOB000841,PENDING,2024-04-11,2024-05-05,2025-05-05
842,842,Renewal,2024-04-22,2024-04-22 09:00:00,JOB000842,IN_PROGRESS,2024-04-15,2024-04-27,2025-04-27
843,843,Endorsement,2024-04-23,2024-04-23 09:00:00,JOB000843,COMPLETED,2024-04-21,2024-04-25,2025-04-25
844,844,Cancellation,2024-04-24,2024-04-24 09:00:00,JOB000844,CANCELLED,2024-04-17,2024-04-25,2025-04-25
845,845,Reinstatement,2024-04-25,2024-04-25 09:00:00,JOB000845,PENDING,2024-04-21,2024-05-01,2025-05-01
846,846,New Business,2024-04-26,2024-04-26 09:00:00,JOB000846,IN_PROGRESS,2024-04-26,2024-05-02,2025-05-02
847,847,Renewal,2024-04-27,2024-04-27 09:00:00,JOB000847,COMPLETED,2024-04-27,2024-05-07,2025-05-07
848,848,Endorsement,2024-04-28,2024-04-28 09:00:00,JOB000848,CANCELLED,2024-04-24,2024-05-10,2025-05-10
849,849,Cancellation,2024-04-29,2024-04-29 09:00:00,JOB000849,PENDING,2024-04-21,2024-05-14,2025-05-14
850,850,Reinstatement,2024-04-30,2024-04-30 09:00:00,JOB000850,IN_PROGRESS,2024-04-26,2024-05-01,2025-05-01
851,851,New Business,2024-05-01,2024-05-01 09:00:00,JOB000851,COMPLETED,2024-04-21,2024-05-07,2025-05-07
852,852,Renewal,2024-05-02,2024-05-02 09:00:00,JOB000852,CANCELLED,2024-04-28,2024-05-13,2025-05-13
853,853,Endorsement,2024-05-03,2024-05-03 09:00:00,JOB000853,PENDING,2024-05-03,2024-05-13,2025-05-13
854,854,Cancellation,2024-05-04,2024-05-04 09:00:00,JOB000854,IN_PROGRESS,2024-04-30,2024-05-07,2025-05-07
855,855,Reinstatement,2024-05-05,2024-05-05 09:00:00,JOB000855,COMPLETED,2024-04-30,2024-05-18,2025-05-18
856,856,New Business,2024-05-06,2024-05-06 09:00:00,JOB000856,CANCELLED,2024-04-30,2024-05-20,2025-05-20
857,857,Renewal,2024-05-07,2024-05-07 09:00:00,JOB000857,PENDING,2024-05-01,2024-05-17,2025-05-17
858,858,Endorsement,2024-05-08,2024-05-08 09:00:00,JOB000858,IN_PROGRESS,2024-05-06,2024-05-23,2025-05-23
859,859,Cancellation,2024-05-09,2024-05-09 09:00:00,JOB000859,COMPLETED,2024-05-02,2024-05-20,2025-05-20
860,860,Reinstatement,2024-05-10,2024-05-10 09:00:00,JOB000860,CANCELLED,2024-05-02,2024-05-18,2025-05-18
861,861,New Business,2024-05-11,2024-05-11 09:00:00,JOB000861,PENDING,2024-05-10,2024-05-24,2025-05-24
862,862,Renewal,2024-05-12,2024-05-12 09:00:00,JOB000862,IN_PROGRESS,2024-05-11,2024-05-25,2025-05-25
863,863,Endorsement,2024-05-13,2024-05-13 09:00:00,JOB000863,COMPLETED,2024-05-04,2024-05-18,2025-05-18
864,864,Cancellation,2024-05-14,2024-05-14 09:00:00,JOB000864,CANCELLED,2024-05-06,2024-05-23,2025-05-23
865,865,Reinstatement,2024-05-15,2024-05-15 09:00:00,JOB000865,PENDING,2024-05-10,2024-05-18,2025-05-18
866,866,New Business,2024-05-16,2024-05-16 09:00:00,JOB000866,IN_PROGRESS,2024-05-15,2024-05-26,2025-05-26
867,867,Renewal,2024-05-17,2024-05-17 09:00:00,JOB000867,COMPLETED,2024-05-07,2024-05-26,2025-05-26
868,868,Endorsement,2024-05-18,2024-05-18 09:00:00,JOB000868,CANCELLED,2024-05-14,2024-06-01,2025-06-01
869,869,Cancellation,2024-05-19,2024-05-19 09:00:00,JOB000869,PENDING,2024-05-10,2024-06-01,2025-06-01
870,870,Reinstatement,2024-05-20,2024-05-20 09:00:00,JOB000870,IN_PROGRESS,2024-05-18,2024-06-03,2025-06-03
