policy_period_id,policy_id,job_id,term_number,effective_date,expiration_date,period_status,written_date,transaction_effective_date
1597,1597,1597,2,2023-11-29,2024-11-28,ACTIVE,2023-11-16,2023-11-21
1598,1598,1598,3,2023-11-30,2024-11-29,EXPIRED,2023-11-16,2023-11-17
1599,1599,1599,4,2023-12-01,2024-11-30,CANCELLED,2023-11-18,2023-11-19
1600,1600,1600,5,2023-12-02,2024-12-01,ENDED,2023-11-21,2023-11-25
1601,1601,1601,1,2023-12-03,2024-12-02,ACTIVE,2023-11-19,2023-11-19
1602,1602,1602,2,2023-12-04,2024-12-03,EXPIRED,2023-11-25,2023-11-28
1603,1603,1603,3,2023-12-05,2024-12-04,CANCELLED,2023-11-26,2023-12-01
1604,1604,1604,4,2023-12-06,2024-12-05,ENDED,2023-11-30,2023-11-30
1605,1605,1605,5,2023-12-07,2024-12-06,ACTIVE,2023-11-22,2023-11-26
1606,1606,1606,1,2023-12-08,2024-12-07,EXPIRED,2023-12-06,2023-12-06
1607,1607,1607,2,2023-12-09,2024-12-08,CANCELLED,2023-11-25,2023-11-29
1608,1608,1608,3,2023-12-10,2024-12-09,ENDED,2023-11-25,2023-11-29
1609,1609,1609,4,2023-12-11,2024-12-10,ACTIVE,2023-12-07,2023-12-11
1610,1610,1610,5,2023-12-12,2024-12-11,EXPIRED,2023-12-03,2023-12-04
1611,1611,1611,1,2023-12-13,2024-12-12,CANCELLED,2023-12-10,2023-12-12
1612,1612,1612,2,2023-12-14,2024-12-13,ENDED,2023-11-30,2023-12-04
1613,1613,1613,3,2023-12-15,2024-12-14,ACTIVE,2023-12-07,2023-12-07
1614,1614,1614,4,2023-12-16,2024-12-15,EXPIRED,2023-12-05,2023-12-06
1615,1615,1615,5,2023-12-17,2024-12-16,CANCELLED,2023-12-05,2023-12-09
1616,1616,1616,1,2023-12-18,2024-12-17,ENDED,2023-12-10,2023-12-10
1617,1617,1617,2,2023-12-19,2024-12-18,ACTIVE,2023-12-04,2023-12-08
1618,1618,1618,3,2023-12-20,2024-12-19,EXPIRED,2023-12-12,2023-12-12
1619,1619,1619,4,2023-12-21,2024-12-20,CANCELLED,2023-12-13,2023-12-14
1620,1620,1620,5,2023-12-22,2024-12-21,ENDED,2023-12-13,2023-12-16
1621,1621,1621,1,2023-12-23,2024-12-22,ACTIVE,2023-12-15,2023-12-19
1622,1622,1622,2,2023-12-24,2024-12-23,EXPIRED,2023-12-23,2023-12-27
1623,1623,1623,3,2023-12-25,2024-12-24,CANCELLED,2023-12-17,2023-12-22
1624,1624,1624,4,2023-12-26,2024-12-25,ENDED,2023-12-13,2023-12-15
1625,1625,1625,5,2023-12-27,2024-12-26,ACTIVE,2023-12-15,2023-12-15
1626,1626,1626,1,2023-12-28,2024-12-27,EXPIRED,2023-12-21,2023-12-23
1627,1627,1627,2,2023-12-29,2024-12-28,CANCELLED,2023-12-15,2023-12-15
1628,1628,1628,3,2023-12-30,2024-12-29,ENDED,2023-12-18,2023-12-19
1629,1629,1629,4,2023-12-31,2024-12-30,ACTIVE,2023-12-21,2023-12-21
1630,1630,1630,5,2024-01-01,2024-12-31,EXPIRED,2023-12-31,2024-01-03
1631,1631,1631,1,2024-01-02,2025-01-01,CANCELLED,2023-12-27,2024-01-01
1632,1632,1632,2,2024-01-03,2025-01-02,ENDED,2024-01-01,2024-01-05
1633,1633,1633,3,2024-01-04,2025-01-03,ACTIVE,2024-01-03,2024-01-03
1634,1634,1634,4,2024-01-05,2025-01-04,EXPIRED,2023-12-21,2023-12-24
1635,1635,1635,5,2024-01-06,2025-01-05,CANCELLED,2024-01-05,2024-01-07
1636,1636,1636,1,2024-01-07,2025-01-06,ENDED,2023-12-31,2024-01-01
1637,1637,1637,2,2024-01-08,2025-01-07,ACTIVE,2023-12-26,2023-12-27
1638,1638,1638,3,2024-01-09,2025-01-08,EXPIRED,2023-12-27,2024-01-01
1639,1639,1639,4,2024-01-10,2025-01-09,CANCELLED,2023-12-29,2024-01-03
1640,1640,1640,5,2024-01-11,2025-01-10,ENDED,2024-01-04,2024-01-06
1641,1641,1641,1,2024-01-12,2025-01-11,ACTIVE,2023-12-28,2023-12-31
1642,1642,1642,2,2024-01-13,2025-01-12,EXPIRED,2024-01-05,2024-01-08
1643,1643,1643,3,2024-01-14,2025-01-13,CANCELLED,2024-01-07,2024-01-07
1644,1644,1644,4,2024-01-15,2025-01-14,ENDED,2024-01-04,2024-01-09
1645,1645,1645,5,2024-01-16,2025-01-15,ACTIVE,2024-01-02,2024-01-06
1646,1646,1646,1,2024-01-17,2025-01-16,EXPIRED,2024-01-14,2024-01-19
1647,1647,1647,2,2024-01-18,2025-01-17,CANCELLED,2024-01-04,2024-01-06
1648,1648,1648,3,2024-01-19,2025-01-18,ENDED,2024-01-17,2024-01-18
1649,1649,1649,4,2024-01-20,2025-01-19,ACTIVE,2024-01-11,2024-01-14
1650,1650,1650,5,2024-01-21,2025-01-20,EXPIRED,2024-01-12,2024-01-13
1651,1651,1651,1,2024-01-22,2025-01-21,CANCELLED,2024-01-10,2024-01-11
1652,1652,1652,2,2024-01-23,2025-01-22,ENDED,2024-01-09,2024-01-09
1653,1653,1653,3,2024-01-24,2025-01-23,ACTIVE,2024-01-11,2024-01-11
1654,1654,1654,4,2024-01-25,2025-01-24,EXPIRED,2024-01-20,2024-01-23
1655,1655,1655,5,2024-01-26,2025-01-25,CANCELLED,2024-01-15,2024-01-20
1656,1656,1656,1,2024-01-27,2025-01-26,ENDED,2024-01-18,2024-01-21
1657,1657,1657,2,2024-01-28,2025-01-27,ACTIVE,2024-01-19,2024-01-22
1658,1658,1658,3,2024-01-29,2025-01-28,EXPIRED,2024-01-15,2024-01-16
1659,1659,1659,4,2024-01-30,2025-01-29,CANCELLED,2024-01-26,2024-01-29
1660,1660,1660,5,2024-01-31,2025-01-30,ENDED,2024-01-25,2024-01-26
1661,1661,1661,1,2024-02-01,2025-01-31,ACTIVE,2024-01-27,2024-01-28
1662,1662,1662,2,2024-02-02,2025-02-01,EXPIRED,2024-01-18,2024-01-23
1663,1663,1663,3,2024-02-03,2025-02-02,CANCELLED,2024-01-21,2024-01-21
1664,1664,1664,4,2024-02-04,2025-02-03,ENDED,2024-02-03,2024-02-08
1665,1665,1665,5,2024-02-05,2025-02-04,ACTIVE,2024-01-29,2024-02-02
1666,1666,1666,1,2024-02-06,2025-02-05,EXPIRED,2024-01-24,2024-01-24
1667,1667,1667,2,2024-02-07,2025-02-06,CANCELLED,2024-02-03,2024-02-04
1668,1668,1668,3,2024-02-08,2025-02-07,ENDED,2024-02-06,2024-02-06
1669,1669,1669,4,2024-02-09,2025-02-08,ACTIVE,2024-01-30,2024-01-30
1670,1670,1670,5,2024-02-10,2025-02-09,EXPIRED,2024-02-02,2024-02-06
1671,1671,1671,1,2024-02-11,2025-02-10,CANCELLED,2024-01-31,2024-02-05
1672,1672,1672,2,2024-02-12,2025-02-11,ENDED,2024-01-29,2024-01-29
1673,1673,1673,3,2024-02-13,2025-02-12,ACTIVE,2024-02-09,2024-02-14
1674,1674,1674,4,2024-02-14,2025-02-13,EXPIRED,2024-02-13,2024-02-16
1675,1675,1675,5,2024-02-15,2025-02-14,CANCELLED,2024-02-07,2024-02-08
1676,1676,1676,1,2024-02-16,2025-02-15,ENDED,2024-02-07,2024-02-08
1677,1677,1677,2,2024-02-17,2025-02-16,ACTIVE,2024-02-04,2024-02-04
1678,1678,1678,3,2024-02-18,2025-02-17,EXPIRED,2024-02-15,2024-02-19
1679,1679,1679,4,2024-02-19,2025-02-18,CANCELLED,2024-02-14,2024-02-15
1680,1680,1680,5,2024-02-20,2025-02-19,ENDED,2024-02-06,2024-02-11
1681,1681,1681,1,2024-02-21,2025-02-20,ACTIVE,2024-02-11,2024-02-13
1682,1682,1682,2,2024-02-22,2025-02-21,EXPIRED,2024-02-12,2024-02-16
1683,1683,1683,3,2024-02-23,2025-02-22,CANCELLED,2024-02-10,2024-02-15
1684,1684,1684,4,2024-02-24,2025-02-23,ENDED,2024-02-10,2024-02-12
1685,1685,1685,5,2024-02-25,2025-02-24,ACTIVE,2024-02-21,2024-02-23
1686,1686,1686,1,2024-02-26,2025-02-25,EXPIRED,2024-02-11,2024-02-12
1687,1687,1687,2,2024-02-27,2025-02-26,CANCELLED,2024-02-16,2024-02-20
1688,1688,1688,3,2024-02-28,2025-02-27,ENDED,2024-02-24,2024-02-27
1689,1689,1689,4,2024-02-29,2025-02-28,ACTIVE,2024-02-24,2024-02-26
1690,1690,1690,5,2024-03-01,2025-03-01,EXPIRED,2024-02-29,2024-03-04
1691,1691,1691,1,2024-03-02,2025-03-02,CANCELLED,2024-02-21,2024-02-26
1692,1692,1692,2,2024-03-03,2025-03-03,ENDED,2024-02-17,2024-02-18
1693,1693,1693,3,2024-03-04,2025-03-04,ACTIVE,2024-02-22,2024-02-27
1694,1694,1694,4,2024-03-05,2025-03-05,EXPIRED,2024-02-27,2024-03-02
1695,1695,1695,5,2024-03-06,2025-03-06,CANCELLED,2024-02-27,2024-02-27
1696,1696,1696,1,2024-03-07,2025-03-07,ENDED,2024-03-01,2024-03-06
1697,1697,1697,2,2024-03-08,2025-03-08,ACTIVE,2024-02-26,2024-02-29
1698,1698,1698,3,2024-03-09,2025-03-09,EXPIRED,2024-02-25,2024-02-29
1699,1699,1699,4,2024-03-10,2025-03-10,CANCELLED,2024-03-04,2024-03-09
1700,1700,1700,5,2024-03-11,2025-03-11,ENDED,2024-03-04,2024-03-07
1701,1701,1701,1,2024-03-12,2025-03-12,ACTIVE,2024-03-09,2024-03-11
1702,1702,1702,2,2024-03-13,2025-03-13,EXPIRED,2024-03-06,2024-03-07
1703,1703,1703,3,2024-03-14,2025-03-14,CANCELLED,2024-03-01,2024-03-05
1704,1704,1704,4,2024-03-15,2025-03-15,ENDED,2024-03-07,2024-03-08
1705,1705,1705,5,2024-03-16,2025-03-16,ACTIVE,2024-03-02,2024-03-03
1706,1706,1706,1,2024-03-17,2025-03-17,EXPIRED,2024-03-12,2024-03-17
1707,1707,1707,2,2024-03-18,2025-03-18,CANCELLED,2024-03-15,2024-03-18
1708,1708,1708,3,2024-03-19,2025-03-19,ENDED,2024-03-04,2024-03-04
1709,1709,1709,4,2024-03-20,2025-03-20,ACTIVE,2024-03-11,2024-03-14
1710,1710,1710,5,2024-03-21,2025-03-21,EXPIRED,2024-03-14,2024-03-18
1711,1711,1711,1,2024-03-22,2025-03-22,CANCELLED,2024-03-13,2024-03-14
1712,1712,1712,2,2024-03-23,2025-03-23,ENDED,2024-03-16,2024-03-17
1713,1713,1713,3,2024-03-24,2025-03-24,ACTIVE,2024-03-19,2024-03-20
1714,1714,1714,4,2024-03-25,2025-03-25,EXPIRED,2024-03-19,2024-03-24
1715,1715,1715,5,2024-03-26,2025-03-26,CANCELLED,2024-03-24,2024-03-27
1716,1716,1716,1,2024-03-27,2025-03-27,ENDED,2024-03-13,2024-03-15
1717,1717,1717,2,2024-03-28,2025-03-28,ACTIVE,2024-03-26,2024-03-30
1718,1718,1718,3,2024-03-29,2025-03-29,EXPIRED,2024-03-17,2024-03-18
1719,1719,1719,4,2024-03-30,2025-03-30,CANCELLED,2024-03-29,2024-03-31
1720,1720,1720,5,2024-03-31,2025-03-31,ENDED,2024-03-24,2024-03-29
1721,1721,1721,1,2024-04-01,2025-04-01,ACTIVE,2024-03-22,2024-03-26
1722,1722,1722,2,2024-04-02,2025-04-02,EXPIRED,2024-04-01,2024-04-01
1723,1723,1723,3,2024-04-03,2025-04-03,CANCELLED,2024-03-30,2024-04-03
1724,1724,1724,4,2024-04-04,2025-04-04,ENDED,2024-03-23,2024-03-28
1725,1725,1725,5,2024-04-05,2025-04-05,ACTIVE,2024-03-27,2024-03-28
1726,1726,1726,1,2024-04-06,2025-04-06,EXPIRED,2024-03-29,2024-03-30
1727,1727,1727,2,2024-04-07,2025-04-07,CANCELLED,2024-03-24,2024-03-26
1728,1728,1728,3,2024-04-08,2025-04-08,ENDED,2024-04-03,2024-04-03
1729,1729,1729,4,2024-04-09,2025-04-09,ACTIVE,2024-04-05,2024-04-06
1730,1730,1730,5,2024-04-10,2025-04-10,EXPIRED,2024-03-29,2024-03-29
1731,1731,1731,1,2024-04-11,2025-04-11,CANCELLED,2024-03-30,2024-04-02
1732,1732,1732,2,2024-04-12,2025-04-12,ENDED,2024-03-28,2024-03-29
1733,1733,1733,3,2024-04-13,2025-04-13,ACTIVE,2024-04-01,2024-04-05
1734,1734,1734,4,2024-04-14,2025-04-14,EXPIRED,2024-04-02,2024-04-03
1735,1735,1735,5,2024-04-15,2025-04-15,CANCELLED,2024-04-08,2024-04-09
1736,1736,1736,1,2024-04-16,2025-04-16,ENDED,2024-04-07,2024-04-09
1737,1737,1737,2,2024-04-17,2025-04-17,ACTIVE,2024-04-04,2024-04-06
1738,1738,1738,3,2024-04-18,2025-04-18,EXPIRED,2024-04-11,2024-04-14
1739,1739,1739,4,2024-04-19,2025-04-19,CANCELLED,2024-04-10,2024-04-15
1740,1740,1740,5,2024-04-20,2025-04-20,ENDED,2024-04-14,2024-04-16
1741,1741,1741,1,2024-04-21,2025-04-21,ACTIVE,2024-04-16,2024-04-18
1742,1742,1742,2,2024-04-22,2025-04-22,EXPIRED,2024-04-13,2024-04-16
1743,1743,1743,3,2024-04-23,2025-04-23,CANCELLED,2024-04-15,2024-04-15
1744,1744,1744,4,2024-04-24,2025-04-24,ENDED,2024-04-11,2024-04-16
1745,1745,1745,5,2024-04-25,2025-04-25,ACTIVE,2024-04-17,2024-04-19
1746,1746,1746,1,2024-04-26,2025-04-26,EXPIRED,2024-04-11,2024-04-12
1747,1747,1747,2,2024-04-27,2025-04-27,CANCELLED,2024-04-21,2024-04-23
1748,1748,1748,3,2024-04-28,2025-04-28,ENDED,2024-04-21,2024-04-21
1749,1749,1749,4,2024-04-29,2025-04-29,ACTIVE,2024-04-19,2024-04-20
1750,1750,1750,5,2024-04-30,2025-04-30,EXPIRED,2024-04-18,2024-04-19
1751,1751,1751,1,2024-05-01,2025-05-01,CANCELLED,2024-04-30,2024-05-02
1752,1752,1752,2,2024-05-02,2025-05-02,ENDED,2024-04-23,2024-04-27
1753,1753,1753,3,2024-05-03,2025-05-03,ACTIVE,2024-04-23,2024-04-28
1754,1754,1754,4,2024-05-04,2025-05-04,EXPIRED,2024-04-27,2024-04-29
1755,1755,1755,5,2024-05-05,2025-05-05,CANCELLED,2024-05-02,2024-05-03
1756,1756,1756,1,2024-05-06,2025-05-06,ENDED,2024-04-30,2024-05-01
1757,1757,1757,2,2024-05-07,2025-05-07,ACTIVE,2024-04-30,2024-05-04
1758,1758,1758,3,2024-05-08,2025-05-08,EXPIRED,2024-04-24,2024-04-25
1759,1759,1759,4,2024-05-09,2025-05-09,CANCELLED,2024-05-01,2024-05-05
1760,1760,1760,5,2024-05-10,2025-05-10,ENDED,2024-04-29,2024-05-04
1761,1761,1761,1,2024-05-11,2025-05-11,ACTIVE,2024-05-05,2024-05-07
1762,1762,1762,2,2024-05-12,2025-05-12,EXPIRED,2024-04-29,2024-05-02
1763,1763,1763,3,2024-05-13,2025-05-13,CANCELLED,2024-05-01,2024-05-06
1764,1764,1764,4,2024-05-14,2025-05-14,ENDED,2024-05-02,2024-05-05
1765,1765,1765,5,2024-05-15,2025-05-15,ACTIVE,2024-05-07,2024-05-08
1766,1766,1766,1,2024-05-16,2025-05-16,EXPIRED,2024-05-04,2024-05-06
1767,1767,1767,2,2024-05-17,2025-05-17,CANCELLED,2024-05-14,2024-05-15
1768,1768,1768,3,2024-05-18,2025-05-18,ENDED,2024-05-06,2024-05-10
1769,1769,1769,4,2024-05-19,2025-05-19,ACTIVE,2024-05-11,2024-05-12
1770,1770,1770,5,2024-05-20,2025-05-20,EXPIRED,2024-05-05,2024-05-09
1771,1771,1771,1,2024-05-21,2025-05-21,CANCELLED,2024-05-10,2024-05-10
1772,1772,1772,2,2024-05-22,2025-05-22,ENDED,2024-05-13,2024-05-13
1773,1773,1773,3,2024-05-23,2025-05-23,ACTIVE,2024-05-09,2024-05-09
1774,1774,1774,4,2024-05-24,2025-05-24,EXPIRED,2024-05-10,2024-05-15
1775,1775,1775,5,2024-05-25,2025-05-25,CANCELLED,2024-05-24,2024-05-24
1776,1776,1776,1,2024-05-26,2025-05-26,ENDED,2024-05-19,2024-05-20
1777,1777,1777,2,2024-05-27,2025-05-27,ACTIVE,2024-05-13,2024-05-18
1778,1778,1778,3,2024-05-28,2025-05-28,EXPIRED,2024-05-24,2024-05-24
1779,1779,1779,4,2024-05-29,2025-05-29,CANCELLED,2024-05-17,2024-05-18
1780,1780,1780,5,2024-05-30,2025-05-30,ENDED,2024-05-29,2024-05-30
1781,1781,1781,1,2024-05-31,2025-05-31,ACTIVE,2024-05-22,2024-05-25
1782,1782,1782,2,2024-06-01,2025-06-01,EXPIRED,2024-05-26,2024-05-26
1783,1783,1783,3,2024-06-02,2025-06-02,CANCELLED,2024-05-23,2024-05-28
1784,1784,1784,4,2024-06-03,2025-06-03,ENDED,2024-05-23,2024-05-27
1785,1785,1785,5,2024-06-04,2025-06-04,ACTIVE,2024-05-20,2024-05-23
1786,1786,1786,1,2024-06-05,2025-06-05,EXPIRED,2024-05-25,2024-05-28
1787,1787,1787,2,2024-06-06,2025-06-06,CANCELLED,2024-06-05,2024-06-05
1788,1788,1788,3,2024-06-07,2025-06-07,ENDED,2024-05-29,2024-06-02
1789,1789,1789,4,2024-06-08,2025-06-08,ACTIVE,2024-06-01,2024-06-01
1790,1790,1790,5,2024-06-09,2025-06-09,EXPIRED,2024-06-08,2024-06-12
1791,1791,1791,1,2024-06-10,2025-06-10,CANCELLED,2024-05-29,2024-05-31
1792,1792,1792,2,2024-06-11,2025-06-11,ENDED,2024-06-02,2024-06-04
1793,1793,1793,3,2024-06-12,2025-06-12,ACTIVE,2024-06-11,2024-06-15
1794,1794,1794,4,2024-06-13,2025-06-13,EXPIRED,2024-05-30,2024-06-04
1795,1795,1795,5,2024-06-14,2025-06-14,CANCELLED,2024-06-03,2024-06-06
1796,1796,1796,1,2024-06-15,2025-06-15,ENDED,2024-06-02,2024-06-03
1797,1797,1797,2,2024-06-16,2025-06-16,ACTIVE,2024-06-14,2024-06-14
1798,1798,1798,3,2024-06-17,2025-06-17,EXPIRED,2024-06-08,2024-06-09
1799,1799,1799,4,2024-06-18,2025-06-18,CANCELLED,2024-06-14,2024-06-15
1800,1800,1800,5,2022-01-01,2023-01-01,ENDED,2021-12-22,2021-12-26
1801,1801,1801,1,2022-01-02,2023-01-02,ACTIVE,2021-12-28,2021-12-30
1802,1802,1802,2,2022-01-03,2023-01-03,EXPIRED,2021-12-29,2022-01-01
1803,1803,1803,3,2022-01-04,2023-01-04,CANCELLED,2022-01-02,2022-01-04
1804,1804,1804,4,2022-01-05,2023-01-05,ENDED,2021-12-29,2022-01-01
1805,1805,1805,5,2022-01-06,2023-01-06,ACTIVE,2021-12-27,2021-12-28
1806,1806,1806,1,2022-01-07,2023-01-07,EXPIRED,2021-12-26,2021-12-27
1807,1807,1807,2,2022-01-08,2023-01-08,CANCELLED,2022-01-03,2022-01-08
1808,1808,1808,3,2022-01-09,2023-01-09,ENDED,2021-12-26,2021-12-26
1809,1809,1809,4,2022-01-10,2023-01-10,ACTIVE,2021-12-30,2022-01-04
1810,1810,1810,5,2022-01-11,2023-01-11,EXPIRED,2021-12-29,2021-12-29
1811,1811,1811,1,2022-01-12,2023-01-12,CANCELLED,2022-01-10,2022-01-13
1812,1812,1812,2,2022-01-13,2023-01-13,ENDED,2022-01-06,2022-01-09
1813,1813,1813,3,2022-01-14,2023-01-14,ACTIVE,2022-01-05,2022-01-08
1814,1814,1814,4,2022-01-15,2023-01-15,EXPIRED,2022-01-14,2022-01-19
1815,1815,1815,5,2022-01-16,2023-01-16,CANCELLED,2022-01-15,2022-01-20
1816,1816,1816,1,2022-01-17,2023-01-17,ENDED,2022-01-14,2022-01-14
1817,1817,1817,2,2022-01-18,2023-01-18,ACTIVE,2022-01-10,2022-01-13
1818,1818,1818,3,2022-01-19,2023-01-19,EXPIRED,2022-01-08,2022-01-10
1819,1819,1819,4,2022-01-20,2023-01-20,CANCELLED,2022-01-10,2022-01-10
1820,1820,1820,5,2022-01-21,2023-01-21,ENDED,2022-01-06,2022-01-10
1821,1821,1821,1,2022-01-22,2023-01-22,ACTIVE,2022-01-07,2022-01-07
1822,1822,1822,2,2022-01-23,2023-01-23,EXPIRED,2022-01-19,2022-01-20
1823,1823,1823,3,2022-01-24,2023-01-24,CANCELLED,2022-01-09,2022-01-14
1824,1824,1824,4,2022-01-25,2023-01-25,ENDED,2022-01-10,2022-01-14
1825,1825,1825,5,2022-01-26,2023-01-26,ACTIVE,2022-01-18,2022-01-20
1826,1826,1826,1,2022-01-27,2023-01-27,EXPIRED,2022-01-26,2022-01-26
1827,1827,1827,2,2022-01-28,2023-01-28,CANCELLED,2022-01-17,2022-01-19
1828,1828,1828,3,2022-01-29,2023-01-29,ENDED,2022-01-14,2022-01-18
1829,1829,1829,4,2022-01-30,2023-01-30,ACTIVE,2022-01-20,2022-01-25
1830,1830,1830,5,2022-01-31,2023-01-31,EXPIRED,2022-01-30,2022-01-31
1831,1831,1831,1,2022-02-01,2023-02-01,CANCELLED,2022-01-17,2022-01-19
1832,1832,1832,2,2022-02-02,2023-02-02,ENDED,2022-02-01,2022-02-02
1833,1833,1833,3,2022-02-03,2023-02-03,ACTIVE,2022-01-24,2022-01-25
1834,1834,1834,4,2022-02-04,2023-02-04,EXPIRED,2022-01-22,2022-01-27
1835,1835,1835,5,2022-02-05,2023-02-05,CANCELLED,2022-01-22,2022-01-25
1836,1836,1836,1,2022-02-06,2023-02-06,ENDED,2022-01-22,2022-01-22
1837,1837,1837,2,2022-02-07,2023-02-07,ACTIVE,2022-02-02,2022-02-03
1838,1838,1838,3,2022-02-08,2023-02-08,EXPIRED,2022-01-29,2022-01-30
1839,1839,1839,4,2022-02-09,2023-02-09,CANCELLED,2022-01-30,2022-02-02
1840,1840,1840,5,2022-02-10,2023-02-10,ENDED,2022-01-30,2022-02-03
1841,1841,1841,1,2022-02-11,2023-02-11,ACTIVE,2022-02-05,2022-02-08
1842,1842,1842,2,2022-02-12,2023-02-12,EXPIRED,2022-01-30,2022-02-04
1843,1843,1843,3,2022-02-13,2023-02-13,CANCELLED,2022-02-10,2022-02-15
1844,1844,1844,4,2022-02-14,2023-02-14,ENDED,2022-02-02,2022-02-02
1845,1845,1845,5,2022-02-15,2023-02-15,ACTIVE,2022-02-06,2022-02-11
1846,1846,1846,1,2022-02-16,2023-02-16,EXPIRED,2022-02-10,2022-02-10
1847,1847,1847,2,2022-02-17,2023-02-17,CANCELLED,2022-02-15,2022-02-18
1848,1848,1848,3,2022-02-18,2023-02-18,ENDED,2022-02-14,2022-02-14
1849,1849,1849,4,2022-02-19,2023-02-19,ACTIVE,2022-02-13,2022-02-17
1850,1850,1850,5,2022-02-20,2023-02-20,EXPIRED,2022-02-07,2022-02-11
1851,1851,1851,1,2022-02-21,2023-02-21,CANCELLED,2022-02-11,2022-02-14
1852,1852,1852,2,2022-02-22,2023-02-22,ENDED,2022-02-09,2022-02-11
1853,1853,1853,3,2022-02-23,2023-02-23,ACTIVE,2022-02-22,2022-02-27
1854,1854,1854,4,2022-02-24,2023-02-24,EXPIRED,2022-02-19,2022-02-22
1855,1855,1855,5,2022-02-25,2023-02-25,CANCELLED,2022-02-17,2022-02-18
1856,1856,1856,1,2022-02-26,2023-02-26,ENDED,2022-02-20,2022-02-24
1857,1857,1857,2,2022-02-27,2023-02-27,ACTIVE,2022-02-20,2022-02-23
1858,1858,1858,3,2022-02-28,2023-02-28,EXPIRED,2022-02-25,2022-03-02
1859,1859,1859,4,2022-03-01,2023-03-01,CANCELLED,2022-02-19,2022-02-24
1860,1860,1860,5,2022-03-02,2023-03-02,ENDED,2022-02-23,2022-02-23
1861,1861,1861,1,2022-03-03,2023-03-03,ACTIVE,2022-02-18,2022-02-22
1862,1862,1862,2,2022-03-04,2023-03-04,EXPIRED,2022-02-27,2022-02-28
1863,1863,1863,3,2022-03-05,2023-03-05,CANCELLED,2022-02-21,2022-02-21
1864,1864,1864,4,2022-03-06,2023-03-06,ENDED,2022-03-04,2022-03-06
1865,1865,1865,5,2022-03-07,2023-03-07,ACTIVE,2022-03-04,2022-03-07
1866,1866,1866,1,2022-03-08,2023-03-08,EXPIRED,2022-02-24,2022-03-01
1867,1867,1867,2,2022-03-09,2023-03-09,CANCELLED,2022-03-06,2022-03-11
1868,1868,1868,3,2022-03-10,2023-03-10,ENDED,2022-03-03,2022-03-05
1869,1869,1869,4,2022-03-11,2023-03-11,ACTIVE,2022-03-05,2022-03-05
1870,1870,1870,5,2022-03-12,2023-03-12,EXPIRED,2022-03-10,2022-03-10
1871,1871,1871,1,2022-03-13,2023-03-13,CANCELLED,2022-03-08,2022-03-11
1872,1872,1872,2,2022-03-14,2023-03-14,ENDED,2022-03-08,2022-03-10
1873,1873,1873,3,2022-03-15,2023-03-15,ACTIVE,2022-03-13,2022-03-14
1874,1874,1874,4,2022-03-16,2023-03-16,EXPIRED,2022-03-14,2022-03-15
1875,1875,1875,5,2022-03-17,2023-03-17,CANCELLED,2022-03-10,2022-03-13
1876,1876,1876,1,2022-03-18,2023-03-18,ENDED,2022-03-09,2022-03-13
1877,1877,1877,2,2022-03-19,2023-03-19,ACTIVE,2022-03-10,2022-03-13
1878,1878,1878,3,2022-03-20,2023-03-20,EXPIRED,2022-03-18,2022-03-18
1879,1879,1879,4,2022-03-21,2023-03-21,CANCELLED,2022-03-19,2022-03-21
1880,1880,1880,5,2022-03-22,2023-03-22,ENDED,2022-03-13,2022-03-13
1881,1881,1881,1,2022-03-23,2023-03-23,ACTIVE,2022-03-13,2022-03-17
1882,1882,1882,2,2022-03-24,2023-03-24,EXPIRED,2022-03-11,2022-03-13
1883,1883,1883,3,2022-03-25,2023-03-25,CANCELLED,2022-03-11,2022-03-14
1884,1884,1884,4,2022-03-26,2023-03-26,ENDED,2022-03-25,2022-03-27
1885,1885,1885,5,2022-03-27,2023-03-27,ACTIVE,2022-03-20,2022-03-23
1886,1886,1886,1,2022-03-28,2023-03-28,EXPIRED,2022-03-15,2022-03-15
1887,1887,1887,2,2022-03-29,2023-03-29,CANCELLED,2022-03-17,2022-03-21
1888,1888,1888,3,2022-03-30,2023-03-30,ENDED,2022-03-15,2022-03-16
1889,1889,1889,4,2022-03-31,2023-03-31,ACTIVE,2022-03-21,2022-03-25
1890,1890,1890,5,2022-04-01,2023-04-01,EXPIRED,2022-03-29,2022-04-03
1891,1891,1891,1,2022-04-02,2023-04-02,CANCELLED,2022-03-26,2022-03-27
1892,1892,1892,2,2022-04-03,2023-04-03,ENDED,2022-03-31,2022-04-02
1893,1893,1893,3,2022-04-04,2023-04-04,ACTIVE,2022-03-30,2022-04-01
1894,1894,1894,4,2022-04-05,2023-04-05,EXPIRED,2022-03-28,2022-03-29
1895,1895,1895,5,2022-04-06,2023-04-06,CANCELLED,2022-04-04,2022-04-05
1896,1896,1896,1,2022-04-07,2023-04-07,ENDED,2022-03-31,2022-04-02
1897,1897,1897,2,2022-04-08,2023-04-08,ACTIVE,2022-04-01,2022-04-03
1898,1898,1898,3,2022-04-09,2023-04-09,EXPIRED,2022-04-01,2022-04-01
1899,1899,1899,4,2022-04-10,2023-04-10,CANCELLED,2022-04-04,2022-04-06
1900,1900,1900,5,2022-04-11,2023-04-11,ENDED,2022-04-07,2022-04-12
1901,1901,1901,1,2022-04-12,2023-04-12,ACTIVE,2022-04-01,2022-04-04
1902,1902,1902,2,2022-04-13,2023-04-13,EXPIRED,2022-04-03,2022-04-07
