account_id,account_number,account_name,industry_type,state_code,account_status,created_date,updated_timestamp
762,ACC100762,Commercial Account 0762,Healthcare,TX,ACTIVE,2023-02-02,2023-02-14 09:00:00
763,ACC100763,Commercial Account 0763,Hospitality,FL,ACTIVE,2023-02-03,2023-02-16 09:00:00
764,ACC100764,Commercial Account 0764,Retail,NY,ACTIVE,2023-02-04,2023-02-18 09:00:00
765,ACC100765,Commercial Account 0765,Construction,IL,ACTIVE,2023-02-05,2023-02-20 09:00:00
766,ACC100766,Commercial Account 0766,Manufacturing,CA,ACTIVE,2023-02-06,2023-02-22 09:00:00
767,ACC100767,Commercial Account 0767,Technology,TX,ACTIVE,2023-02-07,2023-02-24 09:00:00
768,ACC100768,Commercial Account 0768,Transportation,FL,ACTIVE,2023-02-08,2023-02-26 09:00:00
769,ACC100769,Commercial Account 0769,Healthcare,NY,ACTIVE,2023-02-09,2023-02-28 09:00:00
770,ACC100770,Commercial Account 0770,Hospitality,IL,INACTIVE,2023-02-10,2023-03-02 09:00:00
771,ACC100771,Commercial Account 0771,Retail,CA,ACTIVE,2023-02-11,2023-03-04 09:00:00
772,ACC100772,Commercial Account 0772,Construction,TX,ACTIVE,2023-02-12,2023-03-06 09:00:00
773,ACC100773,Commercial Account 0773,Manufacturing,FL,ACTIVE,2023-02-13,2023-03-08 09:00:00
774,ACC100774,Commercial Account 0774,Technology,NY,ACTIVE,2023-02-14,2023-03-10 09:00:00
775,ACC100775,Commercial Account 0775,Transportation,IL,ACTIVE,2023-02-15,2023-03-12 09:00:00
776,ACC100776,Commercial Account 0776,Healthcare,CA,ACTIVE,2023-02-16,2023-03-14 09:00:00
777,ACC100777,Commercial Account 0777,Hospitality,TX,ACTIVE,2023-02-17,2023-03-16 09:00:00
778,ACC100778,Commercial Account 0778,Retail,FL,ACTIVE,2023-02-18,2023-03-18 09:00:00
779,ACC100779,Commercial Account 0779,Construction,NY,ACTIVE,2023-02-19,2023-03-20 09:00:00
780,ACC100780,Commercial Account 0780,Manufacturing,IL,CLOSED,2023-02-20,2023-02-20 09:00:00
781,ACC100781,Commercial Account 0781,Technology,CA,ACTIVE,2023-02-21,2023-02-22 09:00:00
782,ACC100782,Commercial Account 0782,Transportation,TX,ACTIVE,2023-02-22,2023-02-24 09:00:00
783,ACC100783,Commercial Account 0783,Healthcare,FL,ACTIVE,2023-02-23,2023-02-26 09:00:00
784,ACC100784,Commercial Account 0784,Hospitality,NY,ACTIVE,2023-02-24,2023-02-28 09:00:00
785,ACC100785,Commercial Account 0785,Retail,IL,ACTIVE,2023-02-25,2023-03-02 09:00:00
786,ACC100786,Commercial Account 0786,Construction,CA,ACTIVE,2023-02-26,2023-03-04 09:00:00
787,ACC100787,Commercial Account 0787,Manufacturing,TX,ACTIVE,2023-02-27,2023-03-06 09:00:00
788,ACC100788,Commercial Account 0788,Technology,FL,ACTIVE,2023-02-28,2023-03-08 09:00:00
789,ACC100789,Commercial Account 0789,Transportation,NY,ACTIVE,2023-03-01,2023-03-10 09:00:00
790,ACC100790,Commercial Account 0790,Healthcare,IL,INACTIVE,2023-03-02,2023-03-12 09:00:00
791,ACC100791,Commercial Account 0791,Hospitality,CA,ACTIVE,2023-03-03,2023-03-14 09:00:00
792,ACC100792,Commercial Account 0792,Retail,TX,ACTIVE,2023-03-04,2023-03-16 09:00:00
793,ACC100793,Commercial Account 0793,Construction,FL,ACTIVE,2023-03-05,2023-03-18 09:00:00
794,ACC100794,Commercial Account 0794,Manufacturing,NY,ACTIVE,2023-03-06,2023-03-20 09:00:00
795,ACC100795,Commercial Account 0795,Technology,IL,ACTIVE,2023-03-07,2023-03-22 09:00:00
796,ACC100796,Commercial Account 0796,Transportation,CA,ACTIVE,2023-03-08,2023-03-24 09:00:00
797,ACC100797,Commercial Account 0797,Healthcare,TX,ACTIVE,2023-03-09,2023-03-26 09:00:00
798,ACC100798,Commercial Account 0798,Hospitality,FL,ACTIVE,2023-03-10,2023-03-28 09:00:00
799,ACC100799,Commercial Account 0799,Retail,NY,ACTIVE,2023-03-11,2023-03-30 09:00:00
800,ACC100800,Commercial Account 0800,Construction,IL,CLOSED,2023-03-12,2023-04-01 09:00:00
801,ACC100801,Commercial Account 0801,Manufacturing,CA,ACTIVE,2023-03-13,2023-04-03 09:00:00
802,ACC100802,Commercial Account 0802,Technology,TX,ACTIVE,2023-03-14,2023-04-05 09:00:00
803,ACC100803,Commercial Account 0803,Transportation,FL,ACTIVE,2023-03-15,2023-04-07 09:00:00
804,ACC100804,Commercial Account 0804,Healthcare,NY,ACTIVE,2023-03-16,2023-04-09 09:00:00
805,ACC100805,Commercial Account 0805,Hospitality,IL,ACTIVE,2023-03-17,2023-04-11 09:00:00
806,ACC100806,Commercial Account 0806,Retail,CA,ACTIVE,2023-03-18,2023-04-13 09:00:00
807,ACC100807,Commercial Account 0807,Construction,TX,ACTIVE,2023-03-19,2023-04-15 09:00:00
808,ACC100808,Commercial Account 0808,Manufacturing,FL,ACTIVE,2023-03-20,2023-04-17 09:00:00
809,ACC100809,Commercial Account 0809,Technology,NY,ACTIVE,2023-03-21,2023-04-19 09:00:00
810,ACC100810,Commercial Account 0810,Transportation,IL,INACTIVE,2023-03-22,2023-03-22 09:00:00
811,ACC100811,Commercial Account 0811,Healthcare,CA,ACTIVE,2023-03-23,2023-03-24 09:00:00
812,ACC100812,Commercial Account 0812,Hospitality,TX,ACTIVE,2023-03-24,2023-03-26 09:00:00
813,ACC100813,Commercial Account 0813,Retail,FL,ACTIVE,2023-03-25,2023-03-28 09:00:00
814,ACC100814,Commercial Account 0814,Construction,NY,ACTIVE,2023-03-26,2023-03-30 09:00:00
815,ACC100815,Commercial Account 0815,Manufacturing,IL,ACTIVE,2023-03-27,2023-04-01 09:00:00
816,ACC100816,Commercial Account 0816,Technology,CA,ACTIVE,2023-03-28,2023-04-03 09:00:00
817,ACC100817,Commercial Account 0817,Transportation,TX,ACTIVE,2023-03-29,2023-04-05 09:00:00
818,ACC100818,Commercial Account 0818,Healthcare,FL,ACTIVE,2023-03-30,2023-04-07 09:00:00
819,ACC100819,Commercial Account 0819,Hospitality,NY,ACTIVE,2023-03-31,2023-04-09 09:00:00
820,ACC100820,Commercial Account 0820,Retail,IL,CLOSED,2023-04-01,2023-04-11 09:00:00
821,ACC100821,Commercial Account 0821,Construction,CA,ACTIVE,2023-04-02,2023-04-13 09:00:00
822,ACC100822,Commercial Account 0822,Manufacturing,TX,ACTIVE,2023-04-03,2023-04-15 09:00:00
823,ACC100823,Commercial Account 0823,Technology,FL,ACTIVE,2023-04-04,2023-04-17 09:00:00
824,ACC100824,Commercial Account 0824,Transportation,NY,ACTIVE,2023-04-05,2023-04-19 09:00:00
825,ACC100825,Commercial Account 0825,Healthcare,IL,ACTIVE,2023-04-06,2023-04-21 09:00:00
826,ACC100826,Commercial Account 0826,Hospitality,CA,ACTIVE,2023-04-07,2023-04-23 09:00:00
827,ACC100827,Commercial Account 0827,Retail,TX,ACTIVE,2023-04-08,2023-04-25 09:00:00
828,ACC100828,Commercial Account 0828,Construction,FL,ACTIVE,2023-04-09,2023-04-27 09:00:00
829,ACC100829,Commercial Account 0829,Manufacturing,NY,ACTIVE,2023-04-10,2023-04-29 09:00:00
830,ACC100830,Commercial Account 0830,Technology,IL,INACTIVE,2023-04-11,2023-05-01 09:00:00
831,ACC100831,Commercial Account 0831,Transportation,CA,ACTIVE,2023-04-12,2023-05-03 09:00:00
832,ACC100832,Commercial Account 0832,Healthcare,TX,ACTIVE,2023-04-13,2023-05-05 09:00:00
833,ACC100833,Commercial Account 0833,Hospitality,FL,ACTIVE,2023-04-14,2023-05-07 09:00:00
834,ACC100834,Commercial Account 0834,Retail,NY,ACTIVE,2023-04-15,2023-05-09 09:00:00
835,ACC100835,Commercial Account 0835,Construction,IL,ACTIVE,2023-04-16,2023-05-11 09:00:00
836,ACC100836,Commercial Account 0836,Manufacturing,CA,ACTIVE,2023-04-17,2023-05-13 09:00:00
837,ACC100837,Commercial Account 0837,Technology,TX,ACTIVE,2023-04-18,2023-05-15 09:00:00
838,ACC100838,Commercial Account 0838,Transportation,FL,ACTIVE,2023-04-19,2023-05-17 09:00:00
839,ACC100839,Commercial Account 0839,Healthcare,NY,ACTIVE,2023-04-20,2023-05-19 09:00:00
840,ACC100840,Commercial Account 0840,Hospitality,IL,CLOSED,2023-04-21,2023-04-21 09:00:00
841,ACC100841,Commercial Account 0841,Retail,CA,ACTIVE,2023-04-22,2023-04-23 09:00:00
842,ACC100842,Commercial Account 0842,Construction,TX,ACTIVE,2023-04-23,2023-04-25 09:00:00
843,ACC100843,Commercial Account 0843,Manufacturing,FL,ACTIVE,2023-04-24,2023-04-27 09:00:00
844,ACC100844,Commercial Account 0844,Technology,NY,ACTIVE,2023-04-25,2023-04-29 09:00:00
845,ACC100845,Commercial Account 0845,Transportation,IL,ACTIVE,2023-04-26,2023-05-01 09:00:00
846,ACC100846,Commercial Account 0846,Healthcare,CA,ACTIVE,2023-04-27,2023-05-03 09:00:00
847,ACC100847,Commercial Account 0847,Hospitality,TX,ACTIVE,2023-04-28,2023-05-05 09:00:00
848,ACC100848,Commercial Account 0848,Retail,FL,ACTIVE,2023-04-29,2023-05-07 09:00:00
849,ACC100849,Commercial Account 0849,Construction,NY,ACTIVE,2023-04-30,2023-05-09 09:00:00
850,ACC100850,Commercial Account 0850,Manufacturing,IL,INACTIVE,2023-05-01,2023-05-11 09:00:00
851,ACC100851,Commercial Account 0851,Technology,CA,ACTIVE,2023-05-02,2023-05-13 09:00:00
852,ACC100852,Commercial Account 0852,Transportation,TX,ACTIVE,2023-05-03,2023-05-15 09:00:00
853,ACC100853,Commercial Account 0853,Healthcare,FL,ACTIVE,2023-05-04,2023-05-17 09:00:00
854,ACC100854,Commercial Account 0854,Hospitality,NY,ACTIVE,2023-05-05,2023-05-19 09:00:00
855,ACC100855,Commercial Account 0855,Retail,IL,ACTIVE,2023-05-06,2023-05-21 09:00:00
856,ACC100856,Commercial Account 0856,Construction,CA,ACTIVE,2023-05-07,2023-05-23 09:00:00
857,ACC100857,Commercial Account 0857,Manufacturing,TX,ACTIVE,2023-05-08,2023-05-25 09:00:00
858,ACC100858,Commercial Account 0858,Technology,FL,ACTIVE,2023-05-09,2023-05-27 09:00:00
859,ACC100859,Commercial Account 0859,Transportation,NY,ACTIVE,2023-05-10,2023-05-29 09:00:00
860,ACC100860,Commercial Account 0860,Healthcare,IL,CLOSED,2023-05-11,2023-05-31 09:00:00
861,ACC100861,Commercial Account 0861,Hospitality,CA,ACTIVE,2023-05-12,2023-06-02 09:00:00
862,ACC100862,Commercial Account 0862,Retail,TX,ACTIVE,2023-05-13,2023-06-04 09:00:00
863,ACC100863,Commercial Account 0863,Construction,FL,ACTIVE,2023-05-14,2023-06-06 09:00:00
864,ACC100864,Commercial Account 0864,Manufacturing,NY,ACTIVE,2023-05-15,2023-06-08 09:00:00
865,ACC100865,Commercial Account 0865,Technology,IL,ACTIVE,2023-05-16,2023-06-10 09:00:00
866,ACC100866,Commercial Account 0866,Transportation,CA,ACTIVE,2023-05-17,2023-06-12 09:00:00
867,ACC100867,Commercial Account 0867,Healthcare,TX,ACTIVE,2023-05-18,2023-06-14 09:00:00
868,ACC100868,Commercial Account 0868,Hospitality,FL,ACTIVE,2023-05-19,2023-06-16 09:00:00
869,ACC100869,Commercial Account 0869,Retail,NY,ACTIVE,2023-05-20,2023-06-18 09:00:00
870,ACC100870,Commercial Account 0870,Construction,IL,INACTIVE,2023-05-21,2023-05-21 09:00:00
871,ACC100871,Commercial Account 0871,Manufacturing,CA,ACTIVE,2023-05-22,2023-05-23 09:00:00
872,ACC100872,Commercial Account 0872,Technology,TX,ACTIVE,2023-05-23,2023-05-25 09:00:00
873,ACC100873,Commercial Account 0873,Transportation,FL,ACTIVE,2023-05-24,2023-05-27 09:00:00
874,ACC100874,Commercial Account 0874,Healthcare,NY,ACTIVE,2023-05-25,2023-05-29 09:00:00
875,ACC100875,Commercial Account 0875,Hospitality,IL,ACTIVE,2023-05-26,2023-05-31 09:00:00
876,ACC100876,Commercial Account 0876,Retail,CA,ACTIVE,2023-05-27,2023-06-02 09:00:00
877,ACC100877,Commercial Account 0877,Construction,TX,ACTIVE,2023-05-28,2023-06-04 09:00:00
878,ACC100878,Commercial Account 0878,Manufacturing,FL,ACTIVE,2023-05-29,2023-06-06 09:00:00
879,ACC100879,Commercial Account 0879,Technology,NY,ACTIVE,2023-05-30,2023-06-08 09:00:00
880,ACC100880,Commercial Account 0880,Transportation,IL,CLOSED,2023-05-31,2023-06-10 09:00:00
881,ACC100881,Commercial Account 0881,Healthcare,CA,ACTIVE,2023-06-01,2023-06-12 09:00:00
882,ACC100882,Commercial Account 0882,Hospitality,TX,ACTIVE,2023-06-02,2023-06-14 09:00:00
883,ACC100883,Commercial Account 0883,Retail,FL,ACTIVE,2023-06-03,2023-06-16 09:00:00
884,ACC100884,Commercial Account 0884,Construction,NY,ACTIVE,2023-06-04,2023-06-18 09:00:00
885,ACC100885,Commercial Account 0885,Manufacturing,IL,ACTIVE,2023-06-05,2023-06-20 09:00:00
886,ACC100886,Commercial Account 0886,Technology,CA,ACTIVE,2023-06-06,2023-06-22 09:00:00
887,ACC100887,Commercial Account 0887,Transportation,TX,ACTIVE,2023-06-07,2023-06-24 09:00:00
888,ACC100888,Commercial Account 0888,Healthcare,FL,ACTIVE,2023-06-08,2023-06-26 09:00:00
889,ACC100889,Commercial Account 0889,Hospitality,NY,ACTIVE,2023-06-09,2023-06-28 09:00:00
890,ACC100890,Commercial Account 0890,Retail,IL,INACTIVE,2023-06-10,2023-06-30 09:00:00
891,ACC100891,Commercial Account 0891,Construction,CA,ACTIVE,2023-06-11,2023-07-02 09:00:00
892,ACC100892,Commercial Account 0892,Manufacturing,TX,ACTIVE,2023-06-12,2023-07-04 09:00:00
893,ACC100893,Commercial Account 0893,Technology,FL,ACTIVE,2023-06-13,2023-07-06 09:00:00
894,ACC100894,Commercial Account 0894,Transportation,NY,ACTIVE,2023-06-14,2023-07-08 09:00:00
895,ACC100895,Commercial Account 0895,Healthcare,IL,ACTIVE,2023-06-15,2023-07-10 09:00:00
896,ACC100896,Commercial Account 0896,Hospitality,CA,ACTIVE,2023-06-16,2023-07-12 09:00:00
897,ACC100897,Commercial Account 0897,Retail,TX,ACTIVE,2023-06-17,2023-07-14 09:00:00
898,ACC100898,Commercial Account 0898,Construction,FL,ACTIVE,2023-06-18,2023-07-16 09:00:00
899,ACC100899,Commercial Account 0899,Manufacturing,NY,ACTIVE,2023-06-19,2023-07-18 09:00:00
900,ACC100900,Commercial Account 0900,Technology,IL,CLOSED,2023-06-20,2023-06-20 09:00:00
901,ACC100901,Commercial Account 0901,Transportation,CA,ACTIVE,2023-06-21,2023-06-22 09:00:00
902,ACC100902,Commercial Account 0902,Healthcare,TX,ACTIVE,2023-06-22,2023-06-24 09:00:00
903,ACC100903,Commercial Account 0903,Hospitality,FL,ACTIVE,2023-06-23,2023-06-26 09:00:00
904,ACC100904,Commercial Account 0904,Retail,NY,ACTIVE,2023-06-24,2023-06-28 09:00:00
905,ACC100905,Commercial Account 0905,Construction,IL,ACTIVE,2023-06-25,2023-06-30 09:00:00
906,ACC100906,Commercial Account 0906,Manufacturing,CA,ACTIVE,2023-06-26,2023-07-02 09:00:00
907,ACC100907,Commercial Account 0907,Technology,TX,ACTIVE,2023-06-27,2023-07-04 09:00:00
908,ACC100908,Commercial Account 0908,Transportation,FL,ACTIVE,2023-06-28,2023-07-06 09:00:00
909,ACC100909,Commercial Account 0909,Healthcare,NY,ACTIVE,2023-06-29,2023-07-08 09:00:00
910,ACC100910,Commercial Account 0910,Hospitality,IL,INACTIVE,2023-06-30,2023-07-10 09:00:00
911,ACC100911,Commercial Account 0911,Retail,CA,ACTIVE,2023-07-01,2023-07-12 09:00:00
912,ACC100912,Commercial Account 0912,Construction,TX,ACTIVE,2023-07-02,2023-07-14 09:00:00
913,ACC100913,Commercial Account 0913,Manufacturing,FL,ACTIVE,2023-07-03,2023-07-16 09:00:00
914,ACC100914,Commercial Account 0914,Technology,NY,ACTIVE,2023-07-04,2023-07-18 09:00:00
915,ACC100915,Commercial Account 0915,Transportation,IL,ACTIVE,2023-07-05,2023-07-20 09:00:00
916,ACC100916,Commercial Account 0916,Healthcare,CA,ACTIVE,2023-07-06,2023-07-22 09:00:00
917,ACC100917,Commercial Account 0917,Hospitality,TX,ACTIVE,2023-07-07,2023-07-24 09:00:00
918,ACC100918,Commercial Account 0918,Retail,FL,ACTIVE,2023-07-08,2023-07-26 09:00:00
919,ACC100919,Commercial Account 0919,Construction,NY,ACTIVE,2023-07-09,2023-07-28 09:00:00
920,ACC100920,Commercial Account 0920,Manufacturing,IL,CLOSED,2023-07-10,2023-07-30 09:00:00
921,ACC100921,Commercial Account 0921,Technology,CA,ACTIVE,2023-07-11,2023-08-01 09:00:00
922,ACC100922,Commercial Account 0922,Transportation,TX,ACTIVE,2023-07-12,2023-08-03 09:00:00
923,ACC100923,Commercial Account 0923,Healthcare,FL,ACTIVE,2023-07-13,2023-08-05 09:00:00
924,ACC100924,Commercial Account 0924,Hospitality,NY,ACTIVE,2023-07-14,2023-08-07 09:00:00
925,ACC100925,Commercial Account 0925,Retail,IL,ACTIVE,2023-07-15,2023-08-09 09:00:00
926,ACC100926,Commercial Account 0926,Construction,CA,ACTIVE,2023-07-16,2023-08-11 09:00:00
927,ACC100927,Commercial Account 0927,Manufacturing,TX,ACTIVE,2023-07-17,2023-08-13 09:00:00
928,ACC100928,Commercial Account 0928,Technology,FL,ACTIVE,2023-07-18,2023-08-15 09:00:00
929,ACC100929,Commercial Account 0929,Transportation,NY,ACTIVE,2023-07-19,2023-08-17 09:00:00
930,ACC100930,Commercial Account 0930,Healthcare,IL,INACTIVE,2023-07-20,2023-07-20 09:00:00
931,ACC100931,Commercial Account 0931,Hospitality,CA,ACTIVE,2023-07-21,2023-07-22 09:00:00
932,ACC100932,Commercial Account 0932,Retail,TX,ACTIVE,2023-07-22,2023-07-24 09:00:00
933,ACC100933,Commercial Account 0933,Construction,FL,ACTIVE,2023-07-23,2023-07-26 09:00:00
934,ACC100934,Commercial Account 0934,Manufacturing,NY,ACTIVE,2023-07-24,2023-07-28 09:00:00
935,ACC100935,Commercial Account 0935,Technology,IL,ACTIVE,2023-07-25,2023-07-30 09:00:00
936,ACC100936,Commercial Account 0936,Transportation,CA,ACTIVE,2023-07-26,2023-08-01 09:00:00
937,ACC100937,Commercial Account 0937,Healthcare,TX,ACTIVE,2023-07-27,2023-08-03 09:00:00
938,ACC100938,Commercial Account 0938,Hospitality,FL,ACTIVE,2023-07-28,2023-08-05 09:00:00
939,ACC100939,Commercial Account 0939,Retail,NY,ACTIVE,2023-07-29,2023-08-07 09:00:00
940,ACC100940,Commercial Account 0940,Construction,IL,CLOSED,2023-07-30,2023-08-09 09:00:00
941,ACC100941,Commercial Account 0941,Manufacturing,CA,ACTIVE,2023-07-31,2023-08-11 09:00:00
942,ACC100942,Commercial Account 0942,Technology,TX,ACTIVE,2023-08-01,2023-08-13 09:00:00
943,ACC100943,Commercial Account 0943,Transportation,FL,ACTIVE,2023-08-02,2023-08-15 09:00:00
944,ACC100944,Commercial Account 0944,Healthcare,NY,ACTIVE,2023-08-03,2023-08-17 09:00:00
945,ACC100945,Commercial Account 0945,Hospitality,IL,ACTIVE,2023-08-04,2023-08-19 09:00:00
946,ACC100946,Commercial Account 0946,Retail,CA,ACTIVE,2023-08-05,2023-08-21 09:00:00
947,ACC100947,Commercial Account 0947,Construction,TX,ACTIVE,2023-08-06,2023-08-23 09:00:00
948,ACC100948,Commercial Account 0948,Manufacturing,FL,ACTIVE,2023-08-07,2023-08-25 09:00:00
949,ACC100949,Commercial Account 0949,Technology,NY,ACTIVE,2023-08-08,2023-08-27 09:00:00
950,ACC100950,Commercial Account 0950,Transportation,IL,INACTIVE,2023-08-09,2023-08-29 09:00:00
951,ACC100951,Commercial Account 0951,Healthcare,CA,ACTIVE,2023-08-10,2023-08-31 09:00:00
952,ACC100952,Commercial Account 0952,Hospitality,TX,ACTIVE,2023-08-11,2023-09-02 09:00:00
953,ACC100953,Commercial Account 0953,Retail,FL,ACTIVE,2023-08-12,2023-09-04 09:00:00
954,ACC100954,Commercial Account 0954,Construction,NY,ACTIVE,2023-08-13,2023-09-06 09:00:00
955,ACC100955,Commercial Account 0955,Manufacturing,IL,ACTIVE,2023-08-14,2023-09-08 09:00:00
956,ACC100956,Commercial Account 0956,Technology,CA,ACTIVE,2023-08-15,2023-09-10 09:00:00
957,ACC100957,Commercial Account 0957,Transportation,TX,ACTIVE,2023-08-16,2023-09-12 09:00:00
958,ACC100958,Commercial Account 0958,Healthcare,FL,ACTIVE,2023-08-17,2023-09-14 09:00:00
959,ACC100959,Commercial Account 0959,Hospitality,NY,ACTIVE,2023-08-18,2023-09-16 09:00:00
960,ACC100960,Commercial Account 0960,Retail,IL,CLOSED,2023-08-19,2023-08-19 09:00:00
961,ACC100961,Commercial Account 0961,Construction,CA,ACTIVE,2023-08-20,2023-08-21 09:00:00
962,ACC100962,Commercial Account 0962,Manufacturing,TX,ACTIVE,2023-08-21,2023-08-23 09:00:00
963,ACC100963,Commercial Account 0963,Technology,FL,ACTIVE,2023-08-22,2023-08-25 09:00:00
964,ACC100964,Commercial Account 0964,Transportation,NY,ACTIVE,2023-08-23,2023-08-27 09:00:00
965,ACC100965,Commercial Account 0965,Healthcare,IL,ACTIVE,2023-08-24,2023-08-29 09:00:00
966,ACC100966,Commercial Account 0966,Hospitality,CA,ACTIVE,2023-08-25,2023-08-31 09:00:00
967,ACC100967,Commercial Account 0967,Retail,TX,ACTIVE,2023-08-26,2023-09-02 09:00:00
968,ACC100968,Commercial Account 0968,Construction,FL,ACTIVE,2023-08-27,2023-09-04 09:00:00
969,ACC100969,Commercial Account 0969,Manufacturing,NY,ACTIVE,2023-08-28,2023-09-06 09:00:00
970,ACC100970,Commercial Account 0970,Technology,IL,INACTIVE,2023-08-29,2023-09-08 09:00:00
971,ACC100971,Commercial Account 0971,Transportation,CA,ACTIVE,2023-08-30,2023-09-10 09:00:00
972,ACC100972,Commercial Account 0972,Healthcare,TX,ACTIVE,2023-08-31,2023-09-12 09:00:00
973,ACC100973,Commercial Account 0973,Hospitality,FL,ACTIVE,2023-09-01,2023-09-14 09:00:00
974,ACC100974,Commercial Account 0974,Retail,NY,ACTIVE,2023-09-02,2023-09-16 09:00:00
975,ACC100975,Commercial Account 0975,Construction,IL,ACTIVE,2023-09-03,2023-09-18 09:00:00
976,ACC100976,Commercial Account 0976,Manufacturing,CA,ACTIVE,2023-09-04,2023-09-20 09:00:00
977,ACC100977,Commercial Account 0977,Technology,TX,ACTIVE,2023-09-05,2023-09-22 09:00:00
978,ACC100978,Commercial Account 0978,Transportation,FL,ACTIVE,2023-09-06,2023-09-24 09:00:00
979,ACC100979,Commercial Account 0979,Healthcare,NY,ACTIVE,2023-09-07,2023-09-26 09:00:00
980,ACC100980,Commercial Account 0980,Hospitality,IL,CLOSED,2023-09-08,2023-09-28 09:00:00
981,ACC100981,Commercial Account 0981,Retail,CA,ACTIVE,2023-09-09,2023-09-30 09:00:00
982,ACC100982,Commercial Account 0982,Construction,TX,ACTIVE,2023-09-10,2023-10-02 09:00:00
983,ACC100983,Commercial Account 0983,Manufacturing,FL,ACTIVE,2023-09-11,2023-10-04 09:00:00
984,ACC100984,Commercial Account 0984,Technology,NY,ACTIVE,2023-09-12,2023-10-06 09:00:00
985,ACC100985,Commercial Account 0985,Transportation,IL,ACTIVE,2023-09-13,2023-10-08 09:00:00
986,ACC100986,Commercial Account 0986,Healthcare,CA,ACTIVE,2023-09-14,2023-10-10 09:00:00
987,ACC100987,Commercial Account 0987,Hospitality,TX,ACTIVE,2023-09-15,2023-10-12 09:00:00
988,ACC100988,Commercial Account 0988,Retail,FL,ACTIVE,2023-09-16,2023-10-14 09:00:00
989,ACC100989,Commercial Account 0989,Construction,NY,ACTIVE,2023-09-17,2023-10-16 09:00:00
990,ACC100990,Commercial Account 0990,Manufacturing,IL,INACTIVE,2023-09-18,2023-09-18 09:00:00
991,ACC100991,Commercial Account 0991,Technology,CA,ACTIVE,2023-09-19,2023-09-20 09:00:00
992,ACC100992,Commercial Account 0992,Transportation,TX,ACTIVE,2023-09-20,2023-09-22 09:00:00
993,ACC100993,Commercial Account 0993,Healthcare,FL,ACTIVE,2023-09-21,2023-09-24 09:00:00
994,ACC100994,Commercial Account 0994,Hospitality,NY,ACTIVE,2023-09-22,2023-09-26 09:00:00
