claim_id,policy_id,claim_number,claim_date,claim_status,claim_type,paid_amount,reserve_amount,recovery_amount,incurred_amount,loss_date,reported_date
712,712,CLM0000712,2023-12-14,UNDER_REVIEW,Liability,10402.87,8936.57,644.65,18694.79,2023-12-02,2023-12-18
713,713,CLM0000713,2023-12-15,APPROVED,Glass,8830.06,4591.99,4119.22,9302.83,2023-12-06,2023-12-17
714,714,CLM0000714,2023-12-16,REJECTED,Windstorm,6838.89,13247.07,2620.59,17465.37,2023-12-03,2023-12-21
715,715,CLM0000715,2023-12-17,CLOSED,Collision,14932.09,8896.95,4506.92,19322.12,2023-12-06,2023-12-18
716,716,CLM0000716,2023-12-18,OPEN,Fire,2473.25,22718.91,4060.04,21132.12,2023-12-18,2023-12-19
717,717,CLM0000717,2023-12-19,UNDER_REVIEW,Flood,3364.82,24629.55,1055.95,26938.42,2023-12-19,2023-12-23
718,718,CLM0000718,2023-12-20,APPROVED,Theft,7569.5,3517.47,3555.55,7531.42,2023-12-19,2023-12-23
719,719,CLM0000719,2023-12-21,REJECTED,Liability,13148.16,6766.83,2673.67,17241.32,2023-12-20,2023-12-25
720,720,CLM0000720,2023-12-22,CLOSED,Glass,14920.2,16718.26,3267.84,28370.62,2023-12-22,2023-12-22
721,721,CLM0000721,2023-12-23,OPEN,Windstorm,10346.25,10711.0,1901.27,19155.98,2023-12-15,2023-12-26
722,722,CLM0000722,2023-12-24,UNDER_REVIEW,Collision,10528.02,5534.63,3428.7,12633.95,2023-12-24,2023-12-26
723,723,CLM0000723,2023-12-25,APPROVED,Fire,6313.07,2974.01,2601.55,6685.53,2023-12-21,2023-12-28
724,724,CLM0000724,2023-12-26,REJECTED,Flood,12459.79,3070.4,3593.83,11936.36,2023-12-23,2023-12-28
725,725,CLM0000725,2023-12-27,CLOSED,Theft,1710.19,3103.46,993.23,3820.42,2023-12-21,2023-12-29
726,726,CLM0000726,2023-12-28,OPEN,Liability,12472.48,24341.43,1789.61,35024.3,2023-12-15,2023-12-30
727,727,CLM0000727,2023-12-29,UNDER_REVIEW,Glass,2405.6,13929.4,4551.78,11783.22,2023-12-14,2023-12-31
728,728,CLM0000728,2023-12-30,APPROVED,Windstorm,3517.58,812.36,445.01,3884.93,2023-12-27,2024-01-03
729,729,CLM0000729,2023-12-31,REJECTED,Collision,10035.33,4154.04,450.41,13738.96,2023-12-29,2024-01-05
730,730,CLM0000730,2024-01-01,CLOSED,Fire,10853.64,22667.09,3221.68,30299.05,2023-12-18,2024-01-03
731,731,CLM0000731,2024-01-02,OPEN,Flood,3961.88,1726.96,4065.89,1622.95,2024-01-01,2024-01-04
732,732,CLM0000732,2024-01-03,UNDER_REVIEW,Theft,5403.22,17080.78,2129.98,20354.02,2023-12-31,2024-01-03
733,733,CLM0000733,2024-01-04,APPROVED,Liability,12768.69,22312.15,48.36,35032.48,2023-12-31,2024-01-09
734,734,CLM0000734,2024-01-05,REJECTED,Glass,9707.98,8552.19,4472.64,13787.53,2023-12-28,2024-01-10
735,735,CLM0000735,2024-01-06,CLOSED,Windstorm,1394.27,20466.63,914.35,20946.55,2023-12-25,2024-01-09
736,736,CLM0000736,2024-01-07,OPEN,Collision,14434.65,7159.91,1928.58,19665.98,2023-12-23,2024-01-10
737,737,CLM0000737,2024-01-08,UNDER_REVIEW,Fire,9732.7,20024.28,565.28,29191.7,2024-01-07,2024-01-09
738,738,CLM0000738,2024-01-09,APPROVED,Flood,1555.7,22825.06,2413.37,21967.39,2023-12-26,2024-01-10
739,739,CLM0000739,2024-01-10,REJECTED,Theft,9169.85,19589.53,3056.79,25702.59,2024-01-06,2024-01-13
740,740,CLM0000740,2024-01-11,CLOSED,Liability,13805.97,3266.97,2056.42,15016.52,2024-01-10,2024-01-11
741,741,CLM0000741,2024-01-12,OPEN,Glass,3924.19,8198.83,3522.84,8600.18,2024-01-05,2024-01-17
742,742,CLM0000742,2024-01-13,UNDER_REVIEW,Windstorm,13097.15,13217.94,3441.21,22873.88,2024-01-10,2024-01-16
743,743,CLM0000743,2024-01-14,APPROVED,Collision,9925.7,6590.14,1728.75,14787.09,2024-01-02,2024-01-15
744,744,CLM0000744,2024-01-15,REJECTED,Fire,12585.5,14179.43,4938.96,21825.97,2024-01-14,2024-01-15
745,745,CLM0000745,2024-01-16,CLOSED,Flood,9650.98,4344.72,4244.23,9751.47,2024-01-01,2024-01-17
746,746,CLM0000746,2024-01-17,OPEN,Theft,1122.98,12545.38,1204.46,12463.9,2024-01-09,2024-01-17
747,747,CLM0000747,2024-01-18,UNDER_REVIEW,Liability,7603.94,13987.14,1893.19,19697.89,2024-01-11,2024-01-18
748,748,CLM0000748,2024-01-19,APPROVED,Glass,6886.42,20130.9,2240.49,24776.83,2024-01-04,2024-01-22
749,749,CLM0000749,2024-01-20,REJECTED,Windstorm,4740.92,24526.43,3726.19,25541.16,2024-01-20,2024-01-20
750,750,CLM0000750,2024-01-21,CLOSED,Collision,6051.59,1377.88,2745.49,4683.98,2024-01-19,2024-01-25
751,751,CLM0000751,2024-01-22,OPEN,Fire,14447.57,16119.68,4450.55,26116.7,2024-01-16,2024-01-27
752,752,CLM0000752,2024-01-23,UNDER_REVIEW,Flood,10072.12,23783.7,1816.71,32039.11,2024-01-22,2024-01-24
753,753,CLM0000753,2024-01-24,APPROVED,Theft,12664.76,8633.33,3837.08,17461.01,2024-01-09,2024-01-29
754,754,CLM0000754,2024-01-25,REJECTED,Liability,9857.51,18039.88,570.12,27327.27,2024-01-18,2024-01-25
755,755,CLM0000755,2024-01-26,CLOSED,Glass,5120.36,20832.16,4822.17,21130.35,2024-01-17,2024-01-30
756,756,CLM0000756,2024-01-27,OPEN,Windstorm,7829.78,17701.35,228.89,25302.24,2024-01-22,2024-01-30
757,757,CLM0000757,2024-01-28,UNDER_REVIEW,Collision,2106.74,18062.97,3607.8,16561.91,2024-01-25,2024-01-30
758,758,CLM0000758,2024-01-29,APPROVED,Fire,9162.78,5094.81,4651.08,9606.51,2024-01-17,2024-01-30
759,759,CLM0000759,2024-01-30,REJECTED,Flood,6855.69,19644.8,3583.94,22916.55,2024-01-27,2024-02-02
760,760,CLM0000760,2024-01-31,CLOSED,Theft,697.51,16014.39,3360.71,13351.19,2024-01-28,2024-02-03
761,761,CLM0000761,2024-02-01,OPEN,Liability,6860.82,14938.25,2520.99,19278.08,2024-01-17,2024-02-01
762,762,CLM0000762,2024-02-02,UNDER_REVIEW,Glass,7955.47,1690.0,4676.54,4968.93,2024-01-18,2024-02-06
763,763,CLM0000763,2024-02-03,APPROVED,Windstorm,11716.22,22799.45,3459.09,31056.58,2024-01-29,2024-02-08
764,764,CLM0000764,2024-02-04,REJECTED,Collision,12228.66,3037.07,3287.61,11978.12,2024-01-25,2024-02-08
765,765,CLM0000765,2024-02-05,CLOSED,Fire,13220.86,10757.29,3044.97,20933.18,2024-01-29,2024-02-07
766,766,CLM0000766,2024-02-06,OPEN,Flood,5968.05,8900.04,1470.87,13397.22,2024-02-02,2024-02-07
767,767,CLM0000767,2024-02-07,UNDER_REVIEW,Theft,6191.18,17650.35,3742.13,20099.4,2024-01-29,2024-02-12
768,768,CLM0000768,2024-02-08,APPROVED,Liability,8217.09,8190.81,3684.09,12723.81,2024-02-02,2024-02-09
769,769,CLM0000769,2024-02-09,REJECTED,Glass,3145.69,18002.42,3433.06,17715.05,2024-02-05,2024-02-14
770,770,CLM0000770,2024-02-10,CLOSED,Windstorm,9751.3,23979.0,2519.47,31210.83,2024-01-31,2024-02-15
771,771,CLM0000771,2024-02-11,OPEN,Collision,1731.08,9129.83,2401.85,8459.06,2024-01-29,2024-02-16
772,772,CLM0000772,2024-02-12,UNDER_REVIEW,Fire,11218.03,21114.04,1429.64,30902.43,2024-01-30,2024-02-12
773,773,CLM0000773,2024-02-13,APPROVED,Flood,7840.95,1119.17,726.63,8233.49,2024-02-12,2024-02-14
774,774,CLM0000774,2024-02-14,REJECTED,Theft,4004.67,19745.54,4917.66,18832.55,2024-02-06,2024-02-15
775,775,CLM0000775,2024-02-15,CLOSED,Liability,12590.73,17419.57,1475.7,28534.6,2024-02-14,2024-02-17
776,776,CLM0000776,2024-02-16,OPEN,Glass,12210.39,3010.76,4340.18,10880.97,2024-02-09,2024-02-21
777,777,CLM0000777,2024-02-17,UNDER_REVIEW,Windstorm,9706.79,10027.72,2554.61,17179.9,2024-02-08,2024-02-22
778,778,CLM0000778,2024-02-18,APPROVED,Collision,9967.4,23198.88,1937.77,31228.51,2024-02-08,2024-02-22
779,779,CLM0000779,2024-02-19,REJECTED,Fire,807.03,18719.91,1015.44,18511.5,2024-02-05,2024-02-20
780,780,CLM0000780,2024-02-20,CLOSED,Flood,13672.3,17763.41,3238.16,28197.55,2024-02-14,2024-02-25
781,781,CLM0000781,2024-02-21,OPEN,Theft,14464.35,7707.35,887.13,21284.57,2024-02-19,2024-02-22
782,782,CLM0000782,2024-02-22,UNDER_REVIEW,Liability,14437.13,18509.45,596.77,32349.81,2024-02-21,2024-02-25
783,783,CLM0000783,2024-02-23,APPROVED,Glass,4186.68,6973.87,804.64,10355.91,2024-02-15,2024-02-23
784,784,CLM0000784,2024-02-24,REJECTED,Windstorm,4958.44,17887.39,774.03,22071.8,2024-02-20,2024-02-26
785,785,CLM0000785,2024-02-25,CLOSED,Collision,8953.2,19454.69,3126.83,25281.06,2024-02-16,2024-02-28
786,786,CLM0000786,2024-02-26,OPEN,Fire,11848.62,13978.92,364.4,25463.14,2024-02-16,2024-03-01
787,787,CLM0000787,2024-02-27,UNDER_REVIEW,Flood,3299.43,5004.79,340.88,7963.34,2024-02-22,2024-03-01
788,788,CLM0000788,2024-02-28,APPROVED,Theft,8146.2,10383.72,1747.01,16782.91,2024-02-22,2024-03-04
789,789,CLM0000789,2024-02-29,REJECTED,Liability,4978.25,9339.55,1092.23,13225.57,2024-02-14,2024-03-04
790,790,CLM0000790,2024-03-01,CLOSED,Glass,12355.33,24537.76,44.02,36849.07,2024-02-19,2024-03-04
791,791,CLM0000791,2024-03-02,OPEN,Windstorm,3605.22,16235.48,4593.04,15247.66,2024-02-24,2024-03-02
792,792,CLM0000792,2024-03-03,UNDER_REVIEW,Collision,10238.27,8362.96,4579.66,14021.57,2024-02-29,2024-03-06
793,793,CLM0000793,2024-03-04,APPROVED,Fire,3848.86,18237.4,123.53,21962.73,2024-02-22,2024-03-08
794,794,CLM0000794,2024-03-05,REJECTED,Flood,12042.25,11416.14,219.26,23239.13,2024-02-28,2024-03-07
795,795,CLM0000795,2024-03-06,CLOSED,Theft,7708.42,23731.19,836.97,30602.64,2024-03-06,2024-03-11
796,796,CLM0000796,2024-03-07,OPEN,Liability,982.08,16923.21,3867.91,14037.38,2024-02-23,2024-03-07
797,797,CLM0000797,2024-03-08,UNDER_REVIEW,Glass,3083.69,20804.34,4393.19,19494.84,2024-02-24,2024-03-13
798,798,CLM0000798,2024-03-09,APPROVED,Windstorm,12251.32,2266.95,3430.22,11088.05,2024-03-09,2024-03-12
799,799,CLM0000799,2024-03-10,REJECTED,Collision,10753.02,1428.21,366.24,11814.99,2024-03-05,2024-03-12
800,800,CLM0000800,2024-03-11,CLOSED,Fire,8371.26,14586.58,1138.23,21819.61,2024-03-03,2024-03-14
801,801,CLM0000801,2024-03-12,OPEN,Flood,5820.49,15940.32,2165.13,19595.68,2024-03-12,2024-03-15
802,802,CLM0000802,2024-03-13,UNDER_REVIEW,Theft,10099.48,13603.44,3207.11,20495.81,2024-03-11,2024-03-18
803,803,CLM0000803,2024-03-14,APPROVED,Liability,8784.12,17671.61,362.95,26092.78,2024-03-11,2024-03-16
804,804,CLM0000804,2024-03-15,REJECTED,Glass,11803.38,7883.09,432.53,19253.94,2024-03-01,2024-03-18
805,805,CLM0000805,2024-03-16,CLOSED,Windstorm,5926.7,16687.72,2369.94,20244.48,2024-03-09,2024-03-17
806,806,CLM0000806,2024-03-17,OPEN,Collision,11201.31,20020.88,4247.34,26974.85,2024-03-08,2024-03-22
807,807,CLM0000807,2024-03-18,UNDER_REVIEW,Fire,2161.13,17093.58,4570.84,14683.87,2024-03-07,2024-03-18
808,808,CLM0000808,2024-03-19,APPROVED,Flood,8302.86,14099.21,616.18,21785.89,2024-03-19,2024-03-23
809,809,CLM0000809,2024-03-20,REJECTED,Theft,8949.82,13660.23,4734.9,17875.15,2024-03-11,2024-03-21
810,810,CLM0000810,2024-03-21,CLOSED,Liability,11224.45,22636.89,1719.26,32142.08,2024-03-08,2024-03-26
811,811,CLM0000811,2024-03-22,OPEN,Glass,12771.88,3990.15,919.96,15842.07,2024-03-14,2024-03-23
812,812,CLM0000812,2024-03-23,UNDER_REVIEW,Windstorm,1719.34,16938.96,2836.46,15821.84,2024-03-22,2024-03-27
813,813,CLM0000813,2024-03-24,APPROVED,Collision,6918.98,13966.78,1453.26,19432.5,2024-03-22,2024-03-26
814,814,CLM0000814,2024-03-25,REJECTED,Fire,1473.04,18276.94,2435.95,17314.03,2024-03-15,2024-03-27
815,815,CLM0000815,2024-03-26,CLOSED,Flood,1923.23,16559.09,500.23,17982.09,2024-03-24,2024-03-27
816,816,CLM0000816,2024-03-27,OPEN,Theft,4766.79,11540.83,3081.71,13225.91,2024-03-18,2024-04-01
817,817,CLM0000817,2024-03-28,UNDER_REVIEW,Liability,8762.55,14356.02,1822.47,21296.1,2024-03-18,2024-03-31
818,818,CLM0000818,2024-03-29,APPROVED,Glass,2529.59,8173.76,3928.3,6775.05,2024-03-16,2024-03-31
819,819,CLM0000819,2024-03-30,REJECTED,Windstorm,12601.65,3790.49,3664.86,12727.28,2024-03-15,2024-04-02
820,820,CLM0000820,2024-03-31,CLOSED,Collision,6680.37,19481.79,2434.86,23727.3,2024-03-28,2024-04-01
821,821,CLM0000821,2024-04-01,OPEN,Fire,9683.27,2508.36,1403.08,10788.55,2024-03-28,2024-04-05
822,822,CLM0000822,2024-04-02,UNDER_REVIEW,Flood,2946.48,18471.84,3133.09,18285.23,2024-03-31,2024-04-02
823,823,CLM0000823,2024-04-03,APPROVED,Theft,12743.81,15974.85,4063.21,24655.45,2024-03-22,2024-04-07
824,824,CLM0000824,2024-04-04,REJECTED,Liability,3191.41,1398.08,1303.08,3286.41,2024-03-20,2024-04-09
825,825,CLM0000825,2024-04-05,CLOSED,Glass,11627.96,9462.56,1116.53,19973.99,2024-03-27,2024-04-06
826,826,CLM0000826,2024-04-06,OPEN,Windstorm,6970.52,13005.09,1983.93,17991.68,2024-04-06,2024-04-11
827,827,CLM0000827,2024-04-07,UNDER_REVIEW,Collision,3583.21,24118.01,4909.27,22791.95,2024-04-02,2024-04-11
828,828,CLM0000828,2024-04-08,APPROVED,Fire,2105.56,4400.95,2831.79,3674.72,2024-04-04,2024-04-13
829,829,CLM0000829,2024-04-09,REJECTED,Flood,10980.07,23509.79,202.1,34287.76,2024-03-25,2024-04-10
830,830,CLM0000830,2024-04-10,CLOSED,Theft,942.92,9551.16,214.04,10280.04,2024-04-04,2024-04-14
831,831,CLM0000831,2024-04-11,OPEN,Liability,13615.89,9350.66,2348.37,20618.18,2024-03-28,2024-04-11
832,832,CLM0000832,2024-04-12,UNDER_REVIEW,Glass,598.57,16388.86,516.13,16471.3,2024-04-04,2024-04-17
833,833,CLM0000833,2024-04-13,APPROVED,Windstorm,3949.74,13836.58,869.25,16917.07,2024-04-01,2024-04-15
834,834,CLM0000834,2024-04-14,REJECTED,Collision,8815.18,22506.55,389.19,30932.54,2024-04-06,2024-04-17
835,835,CLM0000835,2024-04-15,CLOSED,Fire,14590.11,5961.03,2029.21,18521.93,2024-04-04,2024-04-18
836,836,CLM0000836,2024-04-16,OPEN,Flood,11889.86,22235.71,32.99,34092.58,2024-04-12,2024-04-19
837,837,CLM0000837,2024-04-17,UNDER_REVIEW,Theft,2484.09,2388.66,3217.39,1655.36,2024-04-11,2024-04-18
838,838,CLM0000838,2024-04-18,APPROVED,Liability,2803.59,9374.46,3586.51,8591.54,2024-04-15,2024-04-23
839,839,CLM0000839,2024-04-19,REJECTED,Glass,3455.19,20373.73,3601.28,20227.64,2024-04-04,2024-04-24
840,840,CLM0000840,2024-04-20,CLOSED,Windstorm,7182.22,5662.25,806.23,12038.24,2024-04-07,2024-04-20
841,841,CLM0000841,2024-04-21,OPEN,Collision,3655.05,3633.19,2961.74,4326.5,2024-04-17,2024-04-26
842,842,CLM0000842,2024-04-22,UNDER_REVIEW,Fire,7689.64,22324.54,734.33,29279.85,2024-04-17,2024-04-24
843,843,CLM0000843,2024-04-23,APPROVED,Flood,13836.7,13157.7,2027.28,24967.12,2024-04-23,2024-04-28
844,844,CLM0000844,2024-04-24,REJECTED,Theft,10919.61,20621.93,4736.27,26805.27,2024-04-18,2024-04-27
845,845,CLM0000845,2024-04-25,CLOSED,Liability,9097.89,12049.63,2408.34,18739.18,2024-04-18,2024-04-28
846,846,CLM0000846,2024-04-26,OPEN,Glass,9012.58,19968.09,4102.27,24878.4,2024-04-21,2024-04-30
847,847,CLM0000847,2024-04-27,UNDER_REVIEW,Windstorm,9894.73,6980.76,3620.93,13254.56,2024-04-17,2024-04-30
848,848,CLM0000848,2024-04-28,APPROVED,Collision,8948.0,2186.65,1891.06,9243.59,2024-04-24,2024-04-28
849,849,CLM0000849,2024-04-29,REJECTED,Fire,248.44,13306.43,4546.7,9008.17,2024-04-16,2024-04-30
850,850,CLM0000850,2024-04-30,CLOSED,Flood,9082.67,4846.84,4508.04,9421.47,2024-04-29,2024-05-04
851,851,CLM0000851,2024-05-01,OPEN,Theft,7549.94,3379.15,2411.2,8517.89,2024-04-27,2024-05-05
852,852,CLM0000852,2024-05-02,UNDER_REVIEW,Liability,8089.29,529.41,4688.67,3930.03,2024-04-19,2024-05-06
853,853,CLM0000853,2024-05-03,APPROVED,Glass,6310.26,21933.2,3488.21,24755.25,2024-04-20,2024-05-04
854,854,CLM0000854,2024-05-04,REJECTED,Windstorm,14076.32,12312.02,3843.36,22544.98,2024-04-23,2024-05-08
855,855,CLM0000855,2024-05-05,CLOSED,Collision,12069.32,22742.54,4185.95,30625.91,2024-05-02,2024-05-08
856,856,CLM0000856,2024-05-06,OPEN,Fire,2008.25,12189.96,1162.56,13035.65,2024-05-04,2024-05-08
857,857,CLM0000857,2024-05-07,UNDER_REVIEW,Flood,8974.39,13821.41,1289.02,21506.78,2024-05-07,2024-05-12
858,858,CLM0000858,2024-05-08,APPROVED,Theft,11154.69,674.29,2612.7,9216.28,2024-05-08,2024-05-11
859,859,CLM0000859,2024-05-09,REJECTED,Liability,9818.19,17350.29,1579.51,25588.97,2024-04-28,2024-05-09
860,860,CLM0000860,2024-05-10,CLOSED,Glass,2321.68,16463.61,1268.16,17517.13,2024-04-27,2024-05-14
861,861,CLM0000861,2024-05-11,OPEN,Windstorm,5484.66,7251.23,3403.03,9332.86,2024-05-05,2024-05-14
862,862,CLM0000862,2024-05-12,UNDER_REVIEW,Collision,8281.57,14160.29,893.6,21548.26,2024-04-27,2024-05-14
863,863,CLM0000863,2024-05-13,APPROVED,Fire,14827.62,14652.45,3870.97,25609.1,2024-05-01,2024-05-18
864,864,CLM0000864,2024-05-14,REJECTED,Flood,2071.03,21663.85,595.43,23139.45,2024-05-07,2024-05-17
865,865,CLM0000865,2024-05-15,CLOSED,Theft,11746.64,23756.51,501.39,35001.76,2024-05-03,2024-05-17
866,866,CLM0000866,2024-05-16,OPEN,Liability,12012.81,15543.62,3422.82,24133.61,2024-05-15,2024-05-17
867,867,CLM0000867,2024-05-17,UNDER_REVIEW,Glass,5836.56,16078.98,4021.85,17893.69,2024-05-13,2024-05-20
868,868,CLM0000868,2024-05-18,APPROVED,Windstorm,13887.93,11166.75,320.4,24734.28,2024-05-11,2024-05-20
869,869,CLM0000869,2024-05-19,REJECTED,Collision,1200.6,1425.01,1921.63,703.98,2024-05-07,2024-05-23
870,870,CLM0000870,2024-05-20,CLOSED,Fire,9842.63,7518.5,4817.65,12543.48,2024-05-19,2024-05-21
871,871,CLM0000871,2024-05-21,OPEN,Flood,9604.37,11254.82,1008.54,19850.65,2024-05-12,2024-05-22
872,872,CLM0000872,2024-05-22,UNDER_REVIEW,Theft,504.14,15188.12,2579.07,13113.19,2024-05-15,2024-05-26
873,873,CLM0000873,2024-05-23,APPROVED,Liability,2542.24,1383.5,1196.28,2729.46,2024-05-23,2024-05-24
874,874,CLM0000874,2024-05-24,REJECTED,Glass,1302.64,7260.45,1997.17,6565.92,2024-05-12,2024-05-27
875,875,CLM0000875,2024-05-25,CLOSED,Windstorm,8791.2,13184.7,3684.63,18291.27,2024-05-23,2024-05-25
876,876,CLM0000876,2024-05-26,OPEN,Collision,8243.89,18290.4,2795.57,23738.72,2024-05-15,2024-05-28
877,877,CLM0000877,2024-05-27,UNDER_REVIEW,Fire,14449.31,7274.44,3031.82,18691.93,2024-05-21,2024-05-30
878,878,CLM0000878,2024-05-28,APPROVED,Flood,13945.71,14585.21,1305.54,27225.38,2024-05-15,2024-06-01
879,879,CLM0000879,2024-05-29,REJECTED,Theft,1596.97,2273.46,1471.26,2399.17,2024-05-26,2024-06-02
880,880,CLM0000880,2024-05-30,CLOSED,Liability,14350.64,21964.77,4065.74,32249.67,2024-05-22,2024-06-04
881,881,CLM0000881,2024-05-31,OPEN,Glass,6641.53,9738.47,2418.15,13961.85,2024-05-24,2024-06-02
882,882,CLM0000882,2024-06-01,UNDER_REVIEW,Windstorm,14418.58,11741.79,2303.6,23856.77,2024-06-01,2024-06-04
883,883,CLM0000883,2024-06-02,APPROVED,Collision,1744.02,2155.08,3168.31,730.79,2024-05-26,2024-06-07
884,884,CLM0000884,2024-06-03,REJECTED,Fire,10517.64,20103.95,2062.13,28559.46,2024-05-23,2024-06-07
885,885,CLM0000885,2024-06-04,CLOSED,Flood,8034.78,17670.05,1316.75,24388.08,2024-05-26,2024-06-04
886,886,CLM0000886,2024-06-05,OPEN,Theft,5983.96,18845.31,1709.96,23119.31,2024-05-31,2024-06-08
887,887,CLM0000887,2024-06-06,UNDER_REVIEW,Liability,4708.09,5854.87,2868.56,7694.4,2024-06-01,2024-06-11
888,888,CLM0000888,2024-06-07,APPROVED,Glass,10246.61,22793.22,2495.0,30544.83,2024-06-01,2024-06-08
889,889,CLM0000889,2024-06-08,REJECTED,Windstorm,11031.44,21882.19,1033.89,31879.74,2024-06-02,2024-06-09
890,890,CLM0000890,2024-06-09,CLOSED,Collision,12545.02,9222.67,3894.69,17873.0,2024-06-06,2024-06-09
891,891,CLM0000891,2024-06-10,OPEN,Fire,10137.18,16753.89,3069.13,23821.94,2024-06-09,2024-06-13
892,892,CLM0000892,2024-06-11,UNDER_REVIEW,Flood,5567.95,8227.71,4490.61,9305.05,2024-06-03,2024-06-14
893,893,CLM0000893,2024-06-12,APPROVED,Theft,2743.08,19224.43,2555.67,19411.84,2024-05-31,2024-06-13
894,894,CLM0000894,2024-06-13,REJECTED,Liability,11252.54,3642.03,2628.68,12265.89,2024-05-31,2024-06-16
895,895,CLM0000895,2024-06-14,CLOSED,Glass,14094.82,1297.78,1736.44,13656.16,2024-06-09,2024-06-17
896,896,CLM0000896,2024-06-15,OPEN,Windstorm,14647.61,17606.99,2300.35,29954.25,2024-06-15,2024-06-15
897,897,CLM0000897,2024-06-16,UNDER_REVIEW,Collision,10111.55,9795.99,503.74,19403.8,2024-06-05,2024-06-20
898,898,CLM0000898,2024-06-17,APPROVED,Fire,12927.63,5085.23,1314.25,16698.61,2024-06-09,2024-06-20
899,899,CLM0000899,2024-06-18,REJECTED,Flood,14377.9,8905.86,919.57,22364.19,2024-06-05,2024-06-19
900,900,CLM0000900,2022-01-01,CLOSED,Theft,6286.39,18928.8,1825.39,23389.8,2021-12-20,2022-01-03
901,901,CLM0000901,2022-01-02,OPEN,Liability,6760.93,14499.54,4896.36,16364.11,2021-12-26,2022-01-02
902,902,CLM0000902,2022-01-03,UNDER_REVIEW,Glass,10812.23,20200.15,2776.7,28235.68,2021-12-22,2022-01-04
903,903,CLM0000903,2022-01-04,APPROVED,Windstorm,2187.66,23999.12,747.74,25439.04,2022-01-04,2022-01-05
904,904,CLM0000904,2022-01-05,REJECTED,Collision,6322.81,3794.56,4466.35,5651.02,2021-12-26,2022-01-08
905,905,CLM0000905,2022-01-06,CLOSED,Fire,4500.51,14272.39,2839.17,15933.73,2021-12-25,2022-01-06
906,906,CLM0000906,2022-01-07,OPEN,Flood,10358.15,1970.89,4069.09,8259.95,2021-12-23,2022-01-12
907,907,CLM0000907,2022-01-08,UNDER_REVIEW,Theft,1444.53,18742.53,1298.85,18888.21,2021-12-28,2022-01-12
908,908,CLM0000908,2022-01-09,APPROVED,Liability,8362.37,20345.39,1720.7,26987.06,2021-12-27,2022-01-09
909,909,CLM0000909,2022-01-10,REJECTED,Glass,5266.36,17149.85,3027.88,19388.33,2022-01-05,2022-01-12
910,910,CLM0000910,2022-01-11,CLOSED,Windstorm,5326.64,16993.22,2437.47,19882.39,2021-12-28,2022-01-11
911,911,CLM0000911,2022-01-12,OPEN,Collision,5716.06,7519.83,3158.56,10077.33,2022-01-08,2022-01-13
912,912,CLM0000912,2022-01-13,UNDER_REVIEW,Fire,9608.71,23249.88,2109.08,30749.51,2022-01-01,2022-01-13
913,913,CLM0000913,2022-01-14,APPROVED,Flood,1186.68,8918.82,1567.41,8538.09,2022-01-05,2022-01-19
914,914,CLM0000914,2022-01-15,REJECTED,Theft,4012.09,16293.79,1356.24,18949.64,2022-01-01,2022-01-17
915,915,CLM0000915,2022-01-16,CLOSED,Liability,11218.43,13262.92,2251.44,22229.91,2022-01-11,2022-01-17
916,916,CLM0000916,2022-01-17,OPEN,Glass,12813.18,3563.48,1173.14,15203.52,2022-01-09,2022-01-22
917,917,CLM0000917,2022-01-18,UNDER_REVIEW,Windstorm,10510.45,2461.59,834.55,12137.49,2022-01-15,2022-01-18
918,918,CLM0000918,2022-01-19,APPROVED,Collision,956.89,22027.93,2742.17,20242.65,2022-01-19,2022-01-22
919,919,CLM0000919,2022-01-20,REJECTED,Fire,7859.74,24902.34,519.64,32242.44,2022-01-16,2022-01-20
920,920,CLM0000920,2022-01-21,CLOSED,Flood,9822.49,22194.05,1546.85,30469.69,2022-01-14,2022-01-26
921,921,CLM0000921,2022-01-22,OPEN,Theft,4262.63,15848.78,656.39,19455.02,2022-01-17,2022-01-22
922,922,CLM0000922,2022-01-23,UNDER_REVIEW,Liability,527.32,9242.61,4576.36,5193.57,2022-01-08,2022-01-26
923,923,CLM0000923,2022-01-24,APPROVED,Glass,14624.72,13744.31,1362.07,27006.96,2022-01-10,2022-01-25
924,924,CLM0000924,2022-01-25,REJECTED,Windstorm,14543.13,17591.76,885.18,31249.71,2022-01-11,2022-01-30
925,925,CLM0000925,2022-01-26,CLOSED,Collision,11233.67,21993.7,2174.89,31052.48,2022-01-17,2022-01-28
926,926,CLM0000926,2022-01-27,OPEN,Fire,7224.78,6064.65,447.77,12841.66,2022-01-18,2022-01-29
927,927,CLM0000927,2022-01-28,UNDER_REVIEW,Flood,6183.06,4315.08,52.78,10445.36,2022-01-24,2022-01-30
928,928,CLM0000928,2022-01-29,APPROVED,Theft,4301.43,13609.92,3438.85,14472.5,2022-01-14,2022-02-01
929,929,CLM0000929,2022-01-30,REJECTED,Liability,4494.16,19263.8,3989.82,19768.14,2022-01-23,2022-01-30
930,930,CLM0000930,2022-01-31,CLOSED,Glass,8223.18,5119.99,4410.81,8932.36,2022-01-18,2022-02-03
931,931,CLM0000931,2022-02-01,OPEN,Windstorm,3748.44,18015.98,3229.95,18534.47,2022-01-20,2022-02-02
932,932,CLM0000932,2022-02-02,UNDER_REVIEW,Collision,3944.7,10844.86,1197.81,13591.75,2022-01-25,2022-02-04
